barcode	disease	samples	x	y	type	color	cancerType	Label	delta_ESCCDMRsVSEACDMRs
TCGA-Q1-A73S	CESC	TCGA-Q1-A73S-01	301	136	1	#98FF98	CESC (Sq)	CESC (Sq)	-0.112423979383337
TCGA-R2-A69V	CESC	TCGA-R2-A69V-01	338	173	1	#98FF98	CESC (Sq)	CESC (Sq)	-0.116205355778809
TCGA-RA-A741	CESC	TCGA-RA-A741-01	348	177	1	#98FF98	CESC (Sq)	CESC (Sq)	-0.152505745812904
TCGA-UC-A7PD	CESC	TCGA-UC-A7PD-01	353	159	1	#98FF98	CESC (Sq)	CESC (Sq)	-0.249074577046401
TCGA-UC-A7PF	CESC	TCGA-UC-A7PF-01	403	141	1	#98FF98	CESC (Sq)	CESC (Sq)	-0.225503238979755
TCGA-UC-A7PG	CESC	TCGA-UC-A7PG-01	348	168	1	#98FF98	CESC (Sq)	CESC (Sq)	-0.228810628502697
TCGA-VS-A8EB	CESC	TCGA-VS-A8EB-01	356	159	1	#98FF98	CESC (Sq)	CESC (Sq)	-0.298368005238962
TCGA-VS-A8EC	CESC	TCGA-VS-A8EC-01	303	113	1	#98FF98	CESC (Sq)	CESC (Sq)	-0.316170025221059
TCGA-VS-A8EG	CESC	TCGA-VS-A8EG-01	352	169	1	#98FF98	CESC (Sq)	CESC (Sq)	-0.327958487979543
TCGA-VS-A8EH	CESC	TCGA-VS-A8EH-01	332	131	1	#98FF98	CESC (Sq)	CESC (Sq)	-0.355636011351187
TCGA-VS-A8EI	CESC	TCGA-VS-A8EI-01	345	168	1	#98FF98	CESC (Sq)	CESC (Sq)	-0.193409223630093
TCGA-VS-A8EJ	CESC	TCGA-VS-A8EJ-01	295	206	1	#98FF98	CESC (Sq)	CESC (Sq)	-0.0814409096476993
TCGA-VS-A8EL	CESC	TCGA-VS-A8EL-01	353	171	1	#98FF98	CESC (Sq)	CESC (Sq)	-0.206033393145864
TCGA-VS-A8Q8	CESC	TCGA-VS-A8Q8-01	353	174	1	#98FF98	CESC (Sq)	CESC (Sq)	-0.30404286007841
TCGA-VS-A8Q9	CESC	TCGA-VS-A8Q9-01	371	105	1	#98FF98	CESC (Sq)	CESC (Sq)	-0.240879830199873
TCGA-VS-A8QA	CESC	TCGA-VS-A8QA-01	400	295	1	#98FF98	CESC (Sq)	CESC (Sq)	-0.058191688963259
TCGA-VS-A8QC	CESC	TCGA-VS-A8QC-01	371	168	1	#98FF98	CESC (Sq)	CESC (Sq)	-0.293709573154056
TCGA-VS-A8QF	CESC	TCGA-VS-A8QF-01	382	168	1	#98FF98	CESC (Sq)	CESC (Sq)	-0.202541001494564
TCGA-VS-A8QM	CESC	TCGA-VS-A8QM-01	297	166	1	#98FF98	CESC (Sq)	CESC (Sq)	-0.144033711030535
TCGA-VS-A94W	CESC	TCGA-VS-A94W-01	358	159	1	#98FF98	CESC (Sq)	CESC (Sq)	-0.217746263689434
TCGA-VS-A94X	CESC	TCGA-VS-A94X-01	345	166	1	#98FF98	CESC (Sq)	CESC (Sq)	-0.192213686794682
TCGA-VS-A94Y	CESC	TCGA-VS-A94Y-01	330	135	1	#98FF98	CESC (Sq)	CESC (Sq)	-0.217802075965849
TCGA-VS-A94Z	CESC	TCGA-VS-A94Z-01	354	170	1	#98FF98	CESC (Sq)	CESC (Sq)	-0.14687285096191
TCGA-VS-A950	CESC	TCGA-VS-A950-01	358	171	1	#98FF98	CESC (Sq)	CESC (Sq)	-0.228945865564782
TCGA-VS-A953	CESC	TCGA-VS-A953-01	376	166	1	#98FF98	CESC (Sq)	CESC (Sq)	-0.416908814879649
TCGA-VS-A954	CESC	TCGA-VS-A954-01	372	173	1	#98FF98	CESC (Sq)	CESC (Sq)	-0.293268473537273
TCGA-VS-A957	CESC	TCGA-VS-A957-01	366	171	1	#98FF98	CESC (Sq)	CESC (Sq)	-0.24340473581919
TCGA-VS-A958	CESC	TCGA-VS-A958-01	346	169	1	#98FF98	CESC (Sq)	CESC (Sq)	-0.136783690582672
TCGA-VS-A959	CESC	TCGA-VS-A959-01	350	172	1	#98FF98	CESC (Sq)	CESC (Sq)	-0.0852956675624512
TCGA-VS-A9U5	CESC	TCGA-VS-A9U5-01	390	164	1	#98FF98	CESC (Sq)	CESC (Sq)	-0.156924756879853
TCGA-VS-A9U6	CESC	TCGA-VS-A9U6-01	305	147	1	#98FF98	CESC (Sq)	CESC (Sq)	-0.246336743252857
TCGA-VS-A9U7	CESC	TCGA-VS-A9U7-01	354	172	1	#98FF98	CESC (Sq)	CESC (Sq)	-0.288901971268865
TCGA-VS-A9UB	CESC	TCGA-VS-A9UB-01	354	171	1	#98FF98	CESC (Sq)	CESC (Sq)	-0.150179155292931
TCGA-VS-A9UC	CESC	TCGA-VS-A9UC-01	344	166	1	#98FF98	CESC (Sq)	CESC (Sq)	-0.102748384798346
TCGA-VS-A9UD	CESC	TCGA-VS-A9UD-01	359	172	1	#98FF98	CESC (Sq)	CESC (Sq)	-0.222399963831943
TCGA-VS-A9UH	CESC	TCGA-VS-A9UH-01	349	170	1	#98FF98	CESC (Sq)	CESC (Sq)	-0.140247149620962
TCGA-VS-A9UI	CESC	TCGA-VS-A9UI-01	353	167	1	#98FF98	CESC (Sq)	CESC (Sq)	-0.233627118414799
TCGA-VS-A9UJ	CESC	TCGA-VS-A9UJ-01	359	239	1	#98FF98	CESC (Sq)	CESC (Sq)	-0.0220132147260559
TCGA-VS-A9UL	CESC	TCGA-VS-A9UL-01	213	72	1	#98FF98	CESC (Sq)	CESC (Sq)	-0.0462559698001039
TCGA-VS-A9UM	CESC	TCGA-VS-A9UM-01	339	165	1	#98FF98	CESC (Sq)	CESC (Sq)	-0.222615617617162
TCGA-VS-A9UU	CESC	TCGA-VS-A9UU-01	373	168	1	#98FF98	CESC (Sq)	CESC (Sq)	-0.195897077527356
TCGA-VS-A9UV	CESC	TCGA-VS-A9UV-01	384	167	1	#98FF98	CESC (Sq)	CESC (Sq)	-0.384793608163329
TCGA-VS-A9UY	CESC	TCGA-VS-A9UY-01	409	149	1	#98FF98	CESC (Sq)	CESC (Sq)	-0.296325182495202
TCGA-VS-A9V2	CESC	TCGA-VS-A9V2-01	349	171	1	#98FF98	CESC (Sq)	CESC (Sq)	-0.199777470235106
TCGA-VS-A9V3	CESC	TCGA-VS-A9V3-01	355	170	1	#98FF98	CESC (Sq)	CESC (Sq)	-0.225576696419113
TCGA-VS-AA62	CESC	TCGA-VS-AA62-01	327	169	1	#98FF98	CESC (Sq)	CESC (Sq)	-0.132589587594171
TCGA-WL-A834	CESC	TCGA-WL-A834-01	370	173	1	#98FF98	CESC (Sq)	CESC (Sq)	-0.294153256441377
TCGA-XS-A8TJ	CESC	TCGA-XS-A8TJ-01	346	176	1	#98FF98	CESC (Sq)	CESC (Sq)	-0.186973745488492
TCGA-ZJ-A8QO	CESC	TCGA-ZJ-A8QO-01	344	167	1	#98FF98	CESC (Sq)	CESC (Sq)	-0.249533786257489
TCGA-ZJ-A8QR	CESC	TCGA-ZJ-A8QR-01	355	164	1	#98FF98	CESC (Sq)	CESC (Sq)	-0.23036803730759
TCGA-ZJ-AAX4	CESC	TCGA-ZJ-AAX4-01	350	176	1	#98FF98	CESC (Sq)	CESC (Sq)	-0.291796483610872
TCGA-ZJ-AAX8	CESC	TCGA-ZJ-AAX8-01	332	166	1	#98FF98	CESC (Sq)	CESC (Sq)	-0.177380412766501
TCGA-ZJ-AAXA	CESC	TCGA-ZJ-AAXA-01	336	164	1	#98FF98	CESC (Sq)	CESC (Sq)	-0.239719209141364
TCGA-ZJ-AAXD	CESC	TCGA-ZJ-AAXD-01	344	163	1	#98FF98	CESC (Sq)	CESC (Sq)	-0.305468312282607
TCGA-ZJ-AAXF	CESC	TCGA-ZJ-AAXF-01	294	171	1	#98FF98	CESC (Sq)	CESC (Sq)	-0.168374293482053
TCGA-ZJ-AAXI	CESC	TCGA-ZJ-AAXI-01	370	171	1	#98FF98	CESC (Sq)	CESC (Sq)	-0.237178380413919
TCGA-ZJ-AAXJ	CESC	TCGA-ZJ-AAXJ-01	371	161	1	#98FF98	CESC (Sq)	CESC (Sq)	-0.297607068513355
TCGA-ZJ-AAXN	CESC	TCGA-ZJ-AAXN-01	340	152	1	#98FF98	CESC (Sq)	CESC (Sq)	-0.268033632806061
TCGA-ZJ-AAXT	CESC	TCGA-ZJ-AAXT-01	347	166	1	#98FF98	CESC (Sq)	CESC (Sq)	-0.2146471915152
TCGA-ZJ-AAXU	CESC	TCGA-ZJ-AAXU-01	352	173	1	#98FF98	CESC (Sq)	CESC (Sq)	-0.212849308138702
TCGA-ZJ-AB0H	CESC	TCGA-ZJ-AB0H-01	345	175	1	#98FF98	CESC (Sq)	CESC (Sq)	-0.224899642417057
TCGA-ZJ-AB0I	CESC	TCGA-ZJ-AB0I-01	391	165	1	#98FF98	CESC (Sq)	CESC (Sq)	-0.324215039528926
TCGA-ZX-AA5X	CESC	TCGA-ZX-AA5X-01	344	171	1	#98FF98	CESC (Sq)	CESC (Sq)	-0.151711672782715
TCGA-3X-AAV9	CHOL	TCGA-3X-AAV9-01	211	258	1	#104A7F	CHOL	Others	0.0148479379311542
TCGA-3X-AAVA	CHOL	TCGA-3X-AAVA-01	408	295	1	#104A7F	CHOL	Others	0.0656003263701452
TCGA-3X-AAVB	CHOL	TCGA-3X-AAVB-01	221	262	1	#104A7F	CHOL	Others	0.142791150717513
TCGA-3X-AAVC	CHOL	TCGA-3X-AAVC-01	275	363	1	#104A7F	CHOL	Others	0.196463460676947
TCGA-3X-AAVE	CHOL	TCGA-3X-AAVE-01	235	206	1	#104A7F	CHOL	Others	0.0575905543613268
TCGA-4G-AAZO	CHOL	TCGA-4G-AAZO-01	82	153	1	#104A7F	CHOL	Others	0.177396124267903
TCGA-4G-AAZT	CHOL	TCGA-4G-AAZT-01	362	243	1	#104A7F	CHOL	Others	0.16013932584696
TCGA-W5-AA2G	CHOL	TCGA-W5-AA2G-01	423	277	1	#104A7F	CHOL	Others	0.0654859247303411
TCGA-W5-AA2H	CHOL	TCGA-W5-AA2H-01	184	245	1	#104A7F	CHOL	Others	-0.0342854698007431
TCGA-W5-AA2I	CHOL	TCGA-W5-AA2I-01	413	287	1	#104A7F	CHOL	Others	0.15220056680419
TCGA-W5-AA2O	CHOL	TCGA-W5-AA2O-01	423	276	1	#104A7F	CHOL	Others	0.10974135735423
TCGA-W5-AA2Q	CHOL	TCGA-W5-AA2Q-01	341	258	1	#104A7F	CHOL	Others	0.13322760289539
TCGA-W5-AA2R	CHOL	TCGA-W5-AA2R-01	422	273	1	#104A7F	CHOL	Others	0.0631802491767806
TCGA-W5-AA2T	CHOL	TCGA-W5-AA2T-01	253	56	1	#104A7F	CHOL	Others	0.235855137561917
TCGA-W5-AA2U	CHOL	TCGA-W5-AA2U-01	367	331	1	#104A7F	CHOL	Others	0.166974229158223
TCGA-W5-AA2W	CHOL	TCGA-W5-AA2W-01	127	147	1	#104A7F	CHOL	Others	0.12505820344268
TCGA-W5-AA2X	CHOL	TCGA-W5-AA2X-01	350	91	1	#104A7F	CHOL	Others	0.167490298179001
TCGA-W5-AA2Z	CHOL	TCGA-W5-AA2Z-01	238	211	1	#104A7F	CHOL	Others	0.0941128819436523
TCGA-W5-AA30	CHOL	TCGA-W5-AA30-01	321	283	1	#104A7F	CHOL	Others	0.138642119233524
TCGA-W5-AA31	CHOL	TCGA-W5-AA31-01	250	215	1	#104A7F	CHOL	Others	0.0807329332708487
TCGA-W5-AA33	CHOL	TCGA-W5-AA33-01	318	282	1	#104A7F	CHOL	Others	0.0964457353296263
TCGA-W5-AA34	CHOL	TCGA-W5-AA34-01	420	278	1	#104A7F	CHOL	Others	0.102240185802789
TCGA-W5-AA36	CHOL	TCGA-W5-AA36-01	415	284	1	#104A7F	CHOL	Others	0.112732826209432
TCGA-W5-AA38	CHOL	TCGA-W5-AA38-01	418	281	1	#104A7F	CHOL	Others	0.0896964168334187
TCGA-W5-AA39	CHOL	TCGA-W5-AA39-01	432	259	1	#104A7F	CHOL	Others	0.18164789439858
TCGA-W6-AA0S	CHOL	TCGA-W6-AA0S-01	413	286	1	#104A7F	CHOL	Others	0.0570820204713451
TCGA-WD-A7RX	CHOL	TCGA-WD-A7RX-01	270	300	1	#104A7F	CHOL	Others	0.0923898159263304
TCGA-YR-A95A	CHOL	TCGA-YR-A95A-01	418	280	1	#104A7F	CHOL	Others	0.11603996659901
TCGA-ZD-A8I3	CHOL	TCGA-ZD-A8I3-01	352	91	1	#104A7F	CHOL	Others	0.125133803417349
TCGA-ZH-A8Y1	CHOL	TCGA-ZH-A8Y1-01	186	175	1	#104A7F	CHOL	Others	0.151423333361807
TCGA-ZH-A8Y2	CHOL	TCGA-ZH-A8Y2-01	150	195	1	#104A7F	CHOL	Others	0.116513253948293
TCGA-ZH-A8Y4	CHOL	TCGA-ZH-A8Y4-01	114	156	1	#104A7F	CHOL	Others	0.108179148209524
TCGA-ZH-A8Y5	CHOL	TCGA-ZH-A8Y5-01	185	166	1	#104A7F	CHOL	Others	0.269347019040488
TCGA-ZH-A8Y6	CHOL	TCGA-ZH-A8Y6-01	81	153	1	#104A7F	CHOL	Others	0.184123891498622
TCGA-ZH-A8Y8	CHOL	TCGA-ZH-A8Y8-01	228	261	1	#104A7F	CHOL	Others	0.0890405877040223
TCGA-ZU-A8S4	CHOL	TCGA-ZU-A8S4-01	232	204	1	#104A7F	CHOL	Others	0.0256024302730232
TCGA-3L-AA1B	COAD	TCGA-3L-AA1B-01	308	340	1	#9EDDF9	COAD	COAD	0.184124813475497
TCGA-4N-A93T	COAD	TCGA-4N-A93T-01	295	360	1	#9EDDF9	COAD	COAD	0.338891656771582
TCGA-4T-AA8H	COAD	TCGA-4T-AA8H-01	322	338	1	#9EDDF9	COAD	COAD	0.349759706221498
TCGA-5M-AAT4	COAD	TCGA-5M-AAT4-01	302	361	1	#9EDDF9	COAD	COAD	0.275047400502924
TCGA-5M-AAT5	COAD	TCGA-5M-AAT5-01	295	359	1	#9EDDF9	COAD	COAD	0.315130075635858
TCGA-5M-AAT6	COAD	TCGA-5M-AAT6-01	233	199	1	#9EDDF9	COAD	COAD	0.0548374263244445
TCGA-5M-AATA	COAD	TCGA-5M-AATA-01	275	366	1	#9EDDF9	COAD	COAD	0.238067709335707
TCGA-5M-AATE	COAD	TCGA-5M-AATE-01	309	346	1	#9EDDF9	COAD	COAD	0.32704408608214
TCGA-A6-2671	COAD	TCGA-A6-2671-01	288	361	1	#9EDDF9	COAD	COAD	0.319202996692079
TCGA-A6-2672	COAD	TCGA-A6-2672-01	383	346	1	#9EDDF9	COAD	Others	0.218605239945171
TCGA-A6-2675	COAD	TCGA-A6-2675-01	276	364	1	#9EDDF9	COAD	COAD	0.252605987210516
TCGA-A6-2679	COAD	TCGA-A6-2679-01	301	357	1	#9EDDF9	COAD	Others	0.283790281448866
TCGA-A6-2680	COAD	TCGA-A6-2680-01	297	361	1	#9EDDF9	COAD	Others	0.339423506069366
TCGA-A6-2681	COAD	TCGA-A6-2681-01	293	358	1	#9EDDF9	COAD	COAD	0.297548208801476
TCGA-A6-2682	COAD	TCGA-A6-2682-01	306	344	1	#9EDDF9	COAD	Others	0.184395962007445
TCGA-A6-2685	COAD	TCGA-A6-2685-01	218	266	1	#9EDDF9	COAD	COAD	0.161784616238313
TCGA-A6-2686	COAD	TCGA-A6-2686-01	377	339	1	#9EDDF9	COAD	COAD	0.254056637954147
TCGA-A6-4105	COAD	TCGA-A6-4105-01	364	336	1	#9EDDF9	COAD	COAD	0.285771685211206
TCGA-A6-4107	COAD	TCGA-A6-4107-01	356	338	1	#9EDDF9	COAD	COAD	0.338254535149287
TCGA-A6-5657	COAD	TCGA-A6-5657-01	302	339	1	#9EDDF9	COAD	COAD	0.117265858596549
TCGA-A6-5660	COAD	TCGA-A6-5660-01	287	360	1	#9EDDF9	COAD	COAD	0.324157085657497
TCGA-A6-5661	COAD	TCGA-A6-5661-01	383	345	1	#9EDDF9	COAD	COAD	0.293008135630555
TCGA-A6-5662	COAD	TCGA-A6-5662-01	279	363	1	#9EDDF9	COAD	COAD	0.31497090329451
TCGA-A6-5664	COAD	TCGA-A6-5664-01	227	269	1	#9EDDF9	COAD	COAD	0.13356162678591
TCGA-A6-5665	COAD	TCGA-A6-5665-01	385	343	1	#9EDDF9	COAD	COAD	0.304294534092885
TCGA-A6-5666	COAD	TCGA-A6-5666-01	309	341	1	#9EDDF9	COAD	COAD	0.278740972712538
TCGA-A6-5667	COAD	TCGA-A6-5667-01	289	354	1	#9EDDF9	COAD	COAD	0.289405336189236
TCGA-A6-6137	COAD	TCGA-A6-6137-01	280	365	1	#9EDDF9	COAD	COAD	0.276190888582254
TCGA-A6-6138	COAD	TCGA-A6-6138-01	308	331	1	#9EDDF9	COAD	COAD	0.231546279374438
TCGA-A6-6140	COAD	TCGA-A6-6140-01	288	359	1	#9EDDF9	COAD	Others	0.353734671960408
TCGA-A6-6141	COAD	TCGA-A6-6141-01	307	335	1	#9EDDF9	COAD	Others	0.213449653658357
TCGA-A6-6142	COAD	TCGA-A6-6142-01	293	352	1	#9EDDF9	COAD	COAD	0.159440160182089
TCGA-A6-6648	COAD	TCGA-A6-6648-01	278	365	1	#9EDDF9	COAD	COAD	0.297917904828509
TCGA-A6-6649	COAD	TCGA-A6-6649-01	369	333	1	#9EDDF9	COAD	COAD	0.25362040754639
TCGA-A6-6651	COAD	TCGA-A6-6651-01	214	267	1	#9EDDF9	COAD	COAD	0.0975542106582697
TCGA-A6-6652	COAD	TCGA-A6-6652-01	286	360	1	#9EDDF9	COAD	COAD	0.340192227137031
TCGA-A6-6653	COAD	TCGA-A6-6653-01	391	348	1	#9EDDF9	COAD	COAD	0.434079309330683
TCGA-A6-6654	COAD	TCGA-A6-6654-01	304	339	1	#9EDDF9	COAD	COAD	0.149396987193554
TCGA-A6-6782	COAD	TCGA-A6-6782-01	293	349	1	#9EDDF9	COAD	COAD	0.258551800035742
TCGA-A6-A565	COAD	TCGA-A6-A565-01	219	270	1	#9EDDF9	COAD	COAD	0.113895970579636
TCGA-A6-A566	COAD	TCGA-A6-A566-01	376	335	1	#9EDDF9	COAD	COAD	0.123657895316465
TCGA-A6-A567	COAD	TCGA-A6-A567-01	290	356	1	#9EDDF9	COAD	COAD	0.232593808014752
TCGA-A6-A56B	COAD	TCGA-A6-A56B-01	311	373	1	#9EDDF9	COAD	COAD	0.276251560558799
TCGA-A6-A5ZU	COAD	TCGA-A6-A5ZU-01	273	364	1	#9EDDF9	COAD	Others	0.249727328050868
TCGA-AA-3488	COAD	TCGA-AA-3488-01	307	367	1	#9EDDF9	COAD	Others	0.391741707809314
TCGA-AA-3489	COAD	TCGA-AA-3489-01	304	340	1	#9EDDF9	COAD	COAD	0.114959038841975
TCGA-AA-3492	COAD	TCGA-AA-3492-01	383	344	1	#9EDDF9	COAD	COAD	0.370912612729738
TCGA-AA-3494	COAD	TCGA-AA-3494-01	295	362	1	#9EDDF9	COAD	Others	0.29954814468343
TCGA-AA-3495	COAD	TCGA-AA-3495-01	281	364	1	#9EDDF9	COAD	Others	0.265064792245561
TCGA-AA-3496	COAD	TCGA-AA-3496-01	285	360	1	#9EDDF9	COAD	COAD	0.218428263336423
TCGA-AA-3502	COAD	TCGA-AA-3502-01	332	339	1	#9EDDF9	COAD	COAD	0.391367395115887
TCGA-AA-3506	COAD	TCGA-AA-3506-01	229	247	1	#9EDDF9	COAD	COAD	0.307089618432336
TCGA-AA-3510	COAD	TCGA-AA-3510-01	313	331	1	#9EDDF9	COAD	COAD	0.271814090523847
TCGA-AA-3511	COAD	TCGA-AA-3511-01	307	340	1	#9EDDF9	COAD	COAD	0.280865633384768
TCGA-AA-3655	COAD	TCGA-AA-3655-01	307	337	1	#9EDDF9	COAD	COAD	0.342642984222519
TCGA-AA-3660	COAD	TCGA-AA-3660-01	284	362	1	#9EDDF9	COAD	COAD	0.358648871459513
TCGA-AA-3663	COAD	TCGA-AA-3663-01	364	340	1	#9EDDF9	COAD	COAD	0.311135692622079
TCGA-AA-3712	COAD	TCGA-AA-3712-01	305	340	1	#9EDDF9	COAD	COAD	0.280900155141569
TCGA-AA-3713	COAD	TCGA-AA-3713-01	375	339	1	#9EDDF9	COAD	COAD	0.23155173623105
TCGA-AD-5900	COAD	TCGA-AD-5900-01	382	342	1	#9EDDF9	COAD	COAD	0.206256815596962
TCGA-AD-6548	COAD	TCGA-AD-6548-01	308	335	1	#9EDDF9	COAD	COAD	0.198194847755906
TCGA-AD-6888	COAD	TCGA-AD-6888-01	262	304	1	#9EDDF9	COAD	COAD	0.31587719579793
TCGA-AD-6889	COAD	TCGA-AD-6889-01	392	349	1	#9EDDF9	COAD	COAD	0.348730938610019
TCGA-AD-6890	COAD	TCGA-AD-6890-01	309	345	1	#9EDDF9	COAD	COAD	0.250167011323216
TCGA-AD-6895	COAD	TCGA-AD-6895-01	378	338	1	#9EDDF9	COAD	COAD	0.205439900445596
TCGA-AD-6899	COAD	TCGA-AD-6899-01	282	361	1	#9EDDF9	COAD	COAD	0.225749841394374
TCGA-AD-6901	COAD	TCGA-AD-6901-01	294	351	1	#9EDDF9	COAD	COAD	0.231763930961493
TCGA-AD-6963	COAD	TCGA-AD-6963-01	309	343	1	#9EDDF9	COAD	COAD	0.145027537014388
TCGA-AD-6964	COAD	TCGA-AD-6964-01	219	263	1	#9EDDF9	COAD	COAD	0.103588390697963
TCGA-AD-6965	COAD	TCGA-AD-6965-01	294	355	1	#9EDDF9	COAD	COAD	0.332365125934271
TCGA-AD-A5EJ	COAD	TCGA-AD-A5EJ-01	389	347	1	#9EDDF9	COAD	COAD	0.298855066696901
TCGA-AD-A5EK	COAD	TCGA-AD-A5EK-01	314	340	1	#9EDDF9	COAD	COAD	0.321844654659898
TCGA-AM-5820	COAD	TCGA-AM-5820-01	298	353	1	#9EDDF9	COAD	COAD	0.27359730834265
TCGA-AM-5821	COAD	TCGA-AM-5821-01	378	339	1	#9EDDF9	COAD	COAD	0.130609767767525
TCGA-AU-3779	COAD	TCGA-AU-3779-01	307	343	1	#9EDDF9	COAD	COAD	0.244708271764057
TCGA-AU-6004	COAD	TCGA-AU-6004-01	376	337	1	#9EDDF9	COAD	COAD	0.198178333772764
TCGA-AY-5543	COAD	TCGA-AY-5543-01	291	357	1	#9EDDF9	COAD	COAD	0.252939823787377
TCGA-AY-6196	COAD	TCGA-AY-6196-01	221	267	1	#9EDDF9	COAD	COAD	0.168951456550847
TCGA-AY-6197	COAD	TCGA-AY-6197-01	351	338	1	#9EDDF9	COAD	COAD	0.329106732422926
TCGA-AY-6386	COAD	TCGA-AY-6386-01	313	336	1	#9EDDF9	COAD	COAD	0.251653873999622
TCGA-AY-A54L	COAD	TCGA-AY-A54L-01	311	339	1	#9EDDF9	COAD	COAD	0.332029956021665
TCGA-AY-A69D	COAD	TCGA-AY-A69D-01	230	251	1	#9EDDF9	COAD	COAD	0.25977889133343
TCGA-AY-A71X	COAD	TCGA-AY-A71X-01	321	338	1	#9EDDF9	COAD	COAD	0.428489835202309
TCGA-AY-A8YK	COAD	TCGA-AY-A8YK-01	290	354	1	#9EDDF9	COAD	COAD	0.321461739847576
TCGA-AZ-4308	COAD	TCGA-AZ-4308-01	292	358	1	#9EDDF9	COAD	COAD	0.261696247278861
TCGA-AZ-4313	COAD	TCGA-AZ-4313-01	310	343	1	#9EDDF9	COAD	Others	0.16242771970246
TCGA-AZ-4315	COAD	TCGA-AZ-4315-01	309	336	1	#9EDDF9	COAD	COAD	0.242101027588596
TCGA-AZ-4323	COAD	TCGA-AZ-4323-01	213	259	1	#9EDDF9	COAD	COAD	0.0256821084816095
TCGA-AZ-4614	COAD	TCGA-AZ-4614-01	363	358	1	#9EDDF9	COAD	COAD	0.364181005662725
TCGA-AZ-4615	COAD	TCGA-AZ-4615-01	381	342	1	#9EDDF9	COAD	COAD	0.289058658437239
TCGA-AZ-4616	COAD	TCGA-AZ-4616-01	309	334	1	#9EDDF9	COAD	COAD	0.208244193007922
TCGA-AZ-4681	COAD	TCGA-AZ-4681-01	293	371	1	#9EDDF9	COAD	COAD	0.344474999915745
TCGA-AZ-4682	COAD	TCGA-AZ-4682-01	310	344	1	#9EDDF9	COAD	COAD	0.357952994312305
TCGA-AZ-4684	COAD	TCGA-AZ-4684-01	295	349	1	#9EDDF9	COAD	Others	0.214339380311643
TCGA-AZ-5403	COAD	TCGA-AZ-5403-01	278	364	1	#9EDDF9	COAD	COAD	0.164144864743247
TCGA-AZ-5407	COAD	TCGA-AZ-5407-01	346	338	1	#9EDDF9	COAD	COAD	0.339384739338926
TCGA-AZ-6598	COAD	TCGA-AZ-6598-01	388	347	1	#9EDDF9	COAD	COAD	0.371199872903965
TCGA-AZ-6599	COAD	TCGA-AZ-6599-01	313	338	1	#9EDDF9	COAD	COAD	0.365463337856418
TCGA-AZ-6600	COAD	TCGA-AZ-6600-01	292	352	1	#9EDDF9	COAD	COAD	0.281842984233279
TCGA-AZ-6603	COAD	TCGA-AZ-6603-01	289	358	1	#9EDDF9	COAD	COAD	0.289420837249678
TCGA-AZ-6605	COAD	TCGA-AZ-6605-01	297	346	1	#9EDDF9	COAD	COAD	0.161122719642029
TCGA-AZ-6606	COAD	TCGA-AZ-6606-01	381	355	1	#9EDDF9	COAD	COAD	0.347553770322004
TCGA-AZ-6607	COAD	TCGA-AZ-6607-01	299	328	1	#9EDDF9	COAD	Others	0.136669760144533
TCGA-CA-5254	COAD	TCGA-CA-5254-01	352	365	1	#9EDDF9	COAD	COAD	0.366776446140138
TCGA-CA-5255	COAD	TCGA-CA-5255-01	313	337	1	#9EDDF9	COAD	COAD	0.205944185315293
TCGA-CA-5256	COAD	TCGA-CA-5256-01	313	343	1	#9EDDF9	COAD	COAD	0.297828546568526
TCGA-CA-5796	COAD	TCGA-CA-5796-01	313	342	1	#9EDDF9	COAD	COAD	0.354675527262869
TCGA-CA-5797	COAD	TCGA-CA-5797-01	278	363	1	#9EDDF9	COAD	COAD	0.230697033312401
TCGA-CA-6715	COAD	TCGA-CA-6715-01	280	364	1	#9EDDF9	COAD	COAD	0.321706735564474
TCGA-CA-6716	COAD	TCGA-CA-6716-01	317	337	1	#9EDDF9	COAD	COAD	0.357464143876729
TCGA-CA-6717	COAD	TCGA-CA-6717-01	302	338	1	#9EDDF9	COAD	COAD	0.132459314614917
TCGA-CA-6718	COAD	TCGA-CA-6718-01	374	339	1	#9EDDF9	COAD	COAD	0.149042199997627
TCGA-CA-6719	COAD	TCGA-CA-6719-01	286	358	1	#9EDDF9	COAD	COAD	0.286232073450294
TCGA-CK-4947	COAD	TCGA-CK-4947-01	308	338	1	#9EDDF9	COAD	COAD	0.242863162172604
TCGA-CK-4948	COAD	TCGA-CK-4948-01	306	333	1	#9EDDF9	COAD	COAD	0.168059679601187
TCGA-CK-4950	COAD	TCGA-CK-4950-01	366	335	1	#9EDDF9	COAD	COAD	0.274742797895274
TCGA-CK-4951	COAD	TCGA-CK-4951-01	375	341	1	#9EDDF9	COAD	COAD	0.22661696798545
TCGA-CK-4952	COAD	TCGA-CK-4952-01	372	348	1	#9EDDF9	COAD	COAD	0.378132888479044
TCGA-CK-5912	COAD	TCGA-CK-5912-01	275	364	1	#9EDDF9	COAD	COAD	0.301341685556093
TCGA-CK-5913	COAD	TCGA-CK-5913-01	378	341	1	#9EDDF9	COAD	COAD	0.302735394986511
TCGA-CK-5914	COAD	TCGA-CK-5914-01	314	343	1	#9EDDF9	COAD	COAD	0.330516632017293
TCGA-CK-5915	COAD	TCGA-CK-5915-01	323	338	1	#9EDDF9	COAD	COAD	0.357032563291552
TCGA-CK-5916	COAD	TCGA-CK-5916-01	383	340	1	#9EDDF9	COAD	COAD	0.197903016685094
