SampleName	cancerType	Label	delta_ESCCDMRsVSEACDMRs
TCGA-TQ-A7RW_T	LGG	Other cancers	-0.118978957543546
TCGA-TQ-A8XE_T	LGG	Other cancers	-0.134640016914918
TCGA-TS-A7OU_T	MESO	Other cancers	-0.0786566481813441
TCGA-TS-A7OY_T	MESO	Other cancers	-0.0555028507928069
TCGA-TS-A7OZ_T	MESO	Other cancers	-0.0818926279584355
TCGA-TS-A7P0_T	MESO	Other cancers	-0.0511853547773323
TCGA-TS-A7P1_T	MESO	Other cancers	-0.0881259645017352
TCGA-TS-A7P3_T	MESO	Other cancers	-0.0589511847703234
TCGA-TS-A7P6_T	MESO	Other cancers	-0.0691269892857298
TCGA-TS-A7P7_T	MESO	Other cancers	-0.155663180951375
TCGA-TS-A7P8_T	MESO	Other cancers	-0.0297415299486946
TCGA-TS-A7PB_T	MESO	Other cancers	-0.0762470483290086
TCGA-TS-A8AF_T	MESO	Other cancers	-0.0632977961669201
TCGA-TS-A8AI_T	MESO	Other cancers	-0.0691950517457056
TCGA-TS-A8AS_T	MESO	Other cancers	-0.0613572758763833
TCGA-TS-A8AV_T	MESO	Other cancers	-0.0556537303984944
TCGA-TS-A8AY_T	MESO	Other cancers	-0.0644899752936376
TCGA-TT-A6YJ_T	PCPG	Other cancers	-0.0532712768295807
TCGA-TT-A6YK_T	PCPG	Other cancers	-0.0801946547528719
TCGA-TT-A6YN_T	PCPG	Other cancers	-0.0497519885339306
TCGA-TT-A6YO_T	PCPG	Other cancers	-0.0544099121144149
TCGA-TT-A6YP_T	PCPG	Other cancers	-0.0661073657585796
TCGA-UB-A7MA_T	LIHC	Other cancers	0.259665255741381
TCGA-UB-A7MB_T	LIHC	Other cancers	0.180134545625018
TCGA-UB-A7MC_T	LIHC	Other cancers	0.186376841198162
TCGA-UB-A7MD_T	LIHC	Other cancers	0.0905901820195331
TCGA-UB-A7ME_T	LIHC	Other cancers	0.133916094864736
TCGA-UB-A7MF_T	LIHC	Other cancers	0.224168040175945
TCGA-UB-AA0U_T	LIHC	Other cancers	0.122984112854257
TCGA-UB-AA0V_T	LIHC	Other cancers	0.103515832953597
TCGA-UC-A7PD_T	CESC (Sq)	Squamous cancers	-0.249074577046401
TCGA-UC-A7PF_T	CESC (Sq)	Squamous cancers	-0.225503238979755
TCGA-UC-A7PG_T	CESC (Sq)	Squamous cancers	-0.228810628502697
TCGA-UC-A7PI_T	CESC (Others)	Other cancers	0.187176379796202
TCGA-UD-AABY_T	MESO	Other cancers	-0.108405168751151
TCGA-UD-AABZ_T	MESO	Other cancers	-0.0629058424161502
TCGA-UD-AAC1_T	MESO	Other cancers	-0.0690203135453458
TCGA-UD-AAC4_T	MESO	Other cancers	-0.0713240966877436
TCGA-UD-AAC5_T	MESO	Other cancers	-0.0567180049362119
TCGA-UD-AAC6_T	MESO	Other cancers	-0.0716083552460075
TCGA-UD-AAC7_T	MESO	Other cancers	-0.0784828437789867
TCGA-UE-A6QT_T	SARC	Other cancers	-0.0668504583614891
TCGA-UE-A6QU_T	SARC	Other cancers	-0.0879734713979358
TCGA-UF-A718_T	HNSC	Squamous cancers	-0.217298667231796
TCGA-UF-A719_T	HNSC	Squamous cancers	-0.243098798918798
TCGA-UF-A71A_T	HNSC	Squamous cancers	-0.362618239493663
TCGA-UF-A71B_T	HNSC	Squamous cancers	-0.288485896521632
TCGA-UF-A71D_T	HNSC	Squamous cancers	-0.223448621548281
TCGA-UF-A71E_T	HNSC	Squamous cancers	-0.399630105462048
TCGA-UF-A7J9_T	HNSC	Squamous cancers	-0.271900804330673
TCGA-UF-A7JA_T	HNSC	Squamous cancers	-0.189143941231134
TCGA-UF-A7JC_T	HNSC	Squamous cancers	-0.390846941703455
TCGA-UF-A7JD_T	HNSC	Squamous cancers	-0.174033356309661
TCGA-UF-A7JF_T	HNSC	Squamous cancers	-0.267360501674941
TCGA-UF-A7JH_T	HNSC	Squamous cancers	-0.293091557360627
TCGA-UF-A7JJ_T	HNSC	Squamous cancers	-0.158636436588025
TCGA-UF-A7JK_T	HNSC	Squamous cancers	-0.348754837262734
TCGA-UF-A7JO_T	HNSC	Squamous cancers	-0.239388520543259
TCGA-UF-A7JS_T	HNSC	Squamous cancers	-0.290496096181707
TCGA-UF-A7JT_T	HNSC	Squamous cancers	-0.224637864762085
TCGA-UF-A7JV_T	HNSC	Squamous cancers	-0.177878176464414
TCGA-UL-AAZ6_T	BRCA	Other cancers	0.0162423320128167
TCGA-UN-AAZ9_T	KIRP	Other cancers	-0.00441687552706127
TCGA-UP-A6WW_T	HNSC	Squamous cancers	-0.318828476534318
TCGA-US-A774_T	PAAD	Other cancers	0.0564258386895364
TCGA-US-A776_T	PAAD	Other cancers	0.343924748758963
TCGA-US-A779_T	PAAD	Other cancers	0.232937063924101
TCGA-US-A77E_T	PAAD	Other cancers	0.154602410857182
TCGA-US-A77G_T	PAAD	Other cancers	0.237371834327756
TCGA-US-A77J_T	PAAD	Other cancers	-0.0169813797208982
TCGA-UT-A88C_T	MESO	Other cancers	-0.0714784378686834
TCGA-UT-A88D_T	MESO	Other cancers	-0.050133244590914
TCGA-UT-A88E_T	MESO	Other cancers	-0.0550224076753724
TCGA-UT-A88G_T	MESO	Other cancers	-0.0791464970691483
TCGA-UT-A97Y_T	MESO	Other cancers	-0.0692342528593592
TCGA-UU-A93S_T	BRCA	Other cancers	-0.0264844461273672
TCGA-UY-A78K_T	BLCA (Others)	Other cancers	0.0398501329617157
TCGA-UY-A78L_T	BLCA (Ba/Sq)	Squamous cancers	-0.061695482306385
TCGA-UY-A78M_T	BLCA (Others)	Other cancers	-0.0607250283762758
TCGA-UY-A78N_T	BLCA (Others)	Other cancers	-0.0806636967912578
TCGA-UY-A78O_T	BLCA (Others)	Other cancers	0.0238235205890946
TCGA-UY-A78P_T	BLCA (Ba/Sq)	Squamous cancers	-0.0907290738685591
TCGA-UY-A8OB_T	BLCA (Ba/Sq)	Squamous cancers	-0.148769979044281
TCGA-UY-A8OC_T	BLCA (Ba/Sq)	Squamous cancers	-0.158486976852028
TCGA-UY-A8OD_T	BLCA (Others)	Other cancers	0.0576984280463378
TCGA-UY-A9PA_T	BLCA (Others)	Other cancers	-0.0556740262763156
TCGA-UY-A9PB_T	BLCA (Ba/Sq)	Squamous cancers	-0.128134317621232
TCGA-UY-A9PD_T	BLCA (Others)	Other cancers	0.0101653618714962
TCGA-UY-A9PE_T	BLCA (Others)	Other cancers	-0.00121437813729552
TCGA-UY-A9PF_T	BLCA (Others)	Other cancers	-0.00710062333922246
TCGA-UY-A9PH_T	BLCA (Others)	Other cancers	-0.0104107553033813
TCGA-UZ-A9PJ_T	KIRP	Other cancers	0.0625673340009316
TCGA-UZ-A9PK_T	KIRP	Other cancers	0.048088412422195
TCGA-UZ-A9PL_T	KIRP	Other cancers	0.0712813692863375
TCGA-UZ-A9PM_T	KIRP	Other cancers	0.0372474659337252
TCGA-UZ-A9PN_T	KIRP	Other cancers	0.0221730102515523
TCGA-UZ-A9PO_T	KIRP	Other cancers	0.0231838834934767
TCGA-UZ-A9PP_T	KIRP	Other cancers	0.0643266073259856
TCGA-UZ-A9PQ_T	KIRP	Other cancers	0.0394251276970669
TCGA-UZ-A9PR_T	KIRP	Other cancers	0.076388990186914
TCGA-UZ-A9PS_T	KIRP	Other cancers	0.0326328993950915
TCGA-UZ-A9PU_T	KIRP	Other cancers	0.0564502654629094
TCGA-UZ-A9PV_T	KIRP	Other cancers	0.0690112242241735
TCGA-UZ-A9PX_T	KIRP	Other cancers	0.0797880559827433
TCGA-UZ-A9PZ_T	KIRP	Other cancers	0.0544334014514514
TCGA-UZ-A9Q0_T	KIRP	Other cancers	0.0803147013179351
TCGA-UZ-A9Q1_T	KIRP	Other cancers	0.0279263817902266
TCGA-V1-A8MF_T	PRAD	Other cancers	0.0247972701530148
TCGA-V1-A8MG_T	PRAD	Other cancers	0.0179408554326668
TCGA-V1-A8MJ_T	PRAD	Other cancers	-0.0517207272259778
TCGA-V1-A8MK_T	PRAD	Other cancers	-0.0586218457521782
TCGA-V1-A8ML_T	PRAD	Other cancers	0.000305201893243234
TCGA-V1-A8MM_T	PRAD	Other cancers	0.0337439408157802
TCGA-V1-A8MU_T	PRAD	Other cancers	-0.0167784219091436
TCGA-V1-A8WL_T	PRAD	Other cancers	0.0254095417351244
TCGA-V1-A8WN_T	PRAD	Other cancers	-0.0486145654964869
TCGA-V1-A8WS_T	PRAD	Other cancers	0.0499020250845187
TCGA-V1-A8WV_T	PRAD	Other cancers	0.0223448768468979
TCGA-V1-A8WW_T	PRAD	Other cancers	0.061385349489107
TCGA-V1-A8X3_T	PRAD	Other cancers	0.0320224474963784
TCGA-V1-A9O5_T	PRAD	Other cancers	0.0437268575026942
TCGA-V1-A9O7_T	PRAD	Other cancers	-0.0597823848290783
TCGA-V1-A9O9_T	PRAD	Other cancers	0.016426533205034
TCGA-V1-A9OA_T	PRAD	Other cancers	-0.0112967025399512
TCGA-V1-A9OF_T	PRAD	Other cancers	0.0644956509268741
TCGA-V1-A9OH_T	PRAD	Other cancers	-0.046232456294906
TCGA-V1-A9OL_T	PRAD	Other cancers	-0.000746563237337017
TCGA-V1-A9OQ_T	PRAD	Other cancers	0.0348513407744941
TCGA-V1-A9OT_T	PRAD	Other cancers	0.0608673331783055
TCGA-V1-A9OX_T	PRAD	Other cancers	-0.0272329298926259
TCGA-V1-A9OY_T	PRAD	Other cancers	-0.0175484894722744
TCGA-V1-A9Z7_T	PRAD	Other cancers	0.028177143810684
TCGA-V1-A9Z8_T	PRAD	Other cancers	-0.0383319229654983
TCGA-V1-A9Z9_T	PRAD	Other cancers	-0.00601634947961094
TCGA-V1-A9ZG_T	PRAD	Other cancers	-0.0250617917344234
TCGA-V1-A9ZI_T	PRAD	Other cancers	0.0363594329381424
TCGA-V1-A9ZK_T	PRAD	Other cancers	-0.0609332594715927
TCGA-V1-A9ZR_T	PRAD	Other cancers	-0.0280661324300154
TCGA-V3-A9ZX_T	UVM	Other cancers	-0.129593803146638
TCGA-V3-A9ZY_T	UVM	Other cancers	-0.118671097935564
TCGA-V4-A9E5_T	UVM	Other cancers	-0.0935848433033997
TCGA-V4-A9E7_T	UVM	Other cancers	-0.125421707747791
TCGA-V4-A9E8_T	UVM	Other cancers	-0.120864848790638
TCGA-V4-A9E9_T	UVM	Other cancers	-0.125001812251369
TCGA-V4-A9EA_T	UVM	Other cancers	-0.118351873118633
TCGA-V4-A9EC_T	UVM	Other cancers	-0.104360899636875
TCGA-V4-A9ED_T	UVM	Other cancers	-0.117720375104215
TCGA-V4-A9EE_T	UVM	Other cancers	-0.125942607839071
TCGA-V4-A9EF_T	UVM	Other cancers	-0.126723688738851
TCGA-V4-A9EH_T	UVM	Other cancers	-0.118143090794597
TCGA-V4-A9EI_T	UVM	Other cancers	-0.147852277995557
TCGA-V4-A9EJ_T	UVM	Other cancers	-0.123562613461786
TCGA-V4-A9EK_T	UVM	Other cancers	-0.133126766417514
TCGA-V4-A9EL_T	UVM	Other cancers	-0.117904929203285
TCGA-V4-A9EM_T	UVM	Other cancers	-0.132977024301334
TCGA-V4-A9EO_T	UVM	Other cancers	-0.116841645915106
TCGA-V4-A9EQ_T	UVM	Other cancers	-0.125303985177903
TCGA-V4-A9ES_T	UVM	Other cancers	-0.112355212562029
TCGA-V4-A9ET_T	UVM	Other cancers	-0.123100761555928
TCGA-V4-A9EU_T	UVM	Other cancers	-0.140198374190733
TCGA-V4-A9EV_T	UVM	Other cancers	-0.113924900541566
TCGA-V4-A9EW_T	UVM	Other cancers	-0.0966236924609051
TCGA-V4-A9EX_T	UVM	Other cancers	-0.138659593674608
TCGA-V4-A9EY_T	UVM	Other cancers	-0.123026770986385
TCGA-V4-A9EZ_T	UVM	Other cancers	-0.107549933833834
TCGA-V4-A9F0_T	UVM	Other cancers	-0.120792040161392
TCGA-V4-A9F1_T	UVM	Other cancers	-0.121872842104246
TCGA-V4-A9F2_T	UVM	Other cancers	-0.120431843247574
TCGA-V4-A9F3_T	UVM	Other cancers	-0.105855949156159
TCGA-V4-A9F4_T	UVM	Other cancers	-0.11832622605621
TCGA-V4-A9F5_T	UVM	Other cancers	-0.122458842029259
TCGA-V4-A9F7_T	UVM	Other cancers	-0.122874623114127
TCGA-V4-A9F8_T	UVM	Other cancers	-0.119351690517828
TCGA-V5-A7RB_T	EAC	GI cancers	0.228968307927593
TCGA-V5-A7RC_T	ESCC	Squamous cancers	-0.340547198313805
TCGA-V5-A7RE_T	EAC	GI cancers	0.393027398278774
TCGA-V5-AASV_T	ESCC	Squamous cancers	-0.251817511337948
TCGA-V5-AASW_T	EAC	GI cancers	0.378125091668111
TCGA-V5-AASX_T	EAC	GI cancers	0.301205291601805
TCGA-V7-A7HQ_T	BRCA	Other cancers	-0.0354284589624349
TCGA-V9-A7HT_T	KIRP	Other cancers	0.0184748552845329
TCGA-VB-A8QN_T	DLBC	Other cancers	0.0870364606187671
TCGA-VD-A8K7_T	UVM	Other cancers	-0.100951418850747
TCGA-VD-A8K8_T	UVM	Other cancers	-0.126372576808414
TCGA-VD-A8K9_T	UVM	Other cancers	-0.124206915872932
TCGA-VD-A8KA_T	UVM	Other cancers	-0.117197198231092
TCGA-VD-A8KB_T	UVM	Other cancers	-0.118446081654348
TCGA-VD-A8KD_T	UVM	Other cancers	-0.109037636436507
TCGA-VD-A8KE_T	UVM	Other cancers	-0.121421638323424
TCGA-VD-A8KF_T	UVM	Other cancers	-0.118807024844488
TCGA-VD-A8KG_T	UVM	Other cancers	-0.121602690150951
TCGA-VD-A8KH_T	UVM	Other cancers	-0.101111428705246
TCGA-VD-A8KI_T	UVM	Other cancers	-0.124519210793371
TCGA-VD-A8KJ_T	UVM	Other cancers	-0.108444347193682
TCGA-VD-A8KK_T	UVM	Other cancers	-0.122702497208386
TCGA-VD-A8KL_T	UVM	Other cancers	-0.121477304324055
TCGA-VD-A8KM_T	UVM	Other cancers	-0.0825550894965222
TCGA-VD-A8KN_T	UVM	Other cancers	-0.114286701805483
TCGA-VD-A8KO_T	UVM	Other cancers	-0.11049124320759
TCGA-VD-AA8M_T	UVM	Other cancers	-0.119244859273485
TCGA-VD-AA8N_T	UVM	Other cancers	-0.118815367448443
TCGA-VD-AA8O_T	UVM	Other cancers	-0.136146559467164
TCGA-VD-AA8P_T	UVM	Other cancers	-0.116173691176211
TCGA-VD-AA8Q_T	UVM	Other cancers	-0.12199918043418
TCGA-VD-AA8R_T	UVM	Other cancers	-0.110549387064757
TCGA-VD-AA8S_T	UVM	Other cancers	-0.116083003403888
TCGA-VD-AA8T_T	UVM	Other cancers	-0.110197829241956
TCGA-VF-A8A8_T	TGCT	Other cancers	-0.0373950154892833
TCGA-VF-A8A9_T	TGCT	Other cancers	-0.0371612704768569
TCGA-VF-A8AA_T	TGCT	Other cancers	-0.0375055414856583
TCGA-VF-A8AB_T	TGCT	Other cancers	-0.0370151400277993
TCGA-VF-A8AC_T	TGCT	Other cancers	-0.0349384757461834
TCGA-VF-A8AD_T	TGCT	Other cancers	-0.0330729758991661
TCGA-VF-A8AE_T	TGCT	Other cancers	-0.0356963265871468
TCGA-VG-A8LO_T	OV	Other cancers	-0.0731998828615682
TCGA-VM-A8C8_T	LGG	Other cancers	-0.131454153624791
TCGA-VM-A8C9_T	LGG	Other cancers	-0.107377305152569
TCGA-VM-A8CA_T	LGG	Other cancers	-0.117051827512305
TCGA-VM-A8CB_T	LGG	Other cancers	-0.122954042020015
TCGA-VM-A8CD_T	LGG	Other cancers	-0.10600221007134
TCGA-VM-A8CE_T	LGG	Other cancers	-0.121247172176186
TCGA-VM-A8CF_T	LGG	Other cancers	-0.13414180989324
TCGA-VM-A8CH_T	LGG	Other cancers	-0.12321562569285
TCGA-VN-A88I_T	PRAD	Other cancers	-0.0934860066390112
TCGA-VN-A88K_T	PRAD	Other cancers	0.0645291140407535
TCGA-VN-A88L_T	PRAD	Other cancers	0.0210839580235315
TCGA-VN-A88M_T	PRAD	Other cancers	0.057596999767936
TCGA-VN-A88N_T	PRAD	Other cancers	0.00630525000305537
TCGA-VN-A88O_T	PRAD	Other cancers	-0.00138470993806894
TCGA-VN-A88P_T	PRAD	Other cancers	0.0786894566391695
TCGA-VN-A88Q_T	PRAD	Other cancers	0.0457482850326104
TCGA-VN-A88R_T	PRAD	Other cancers	0.0179884021150957
TCGA-VN-A943_T	PRAD	Other cancers	0.0204306162233568
TCGA-VP-A872_T	PRAD	Other cancers	0.0487197058312153
TCGA-VP-A875_T	PRAD	Other cancers	0.104900408050839
TCGA-VP-A876_T	PRAD	Other cancers	0.083223891629246
TCGA-VP-A878_T	PRAD	Other cancers	-0.0475429324977991
TCGA-VP-A879_T	PRAD	Other cancers	-0.00560047391045426
TCGA-VP-A87B_T	PRAD	Other cancers	0.0622728954005926
TCGA-VP-A87C_T	PRAD	Other cancers	-0.0184489471615086
TCGA-VP-A87D_T	PRAD	Other cancers	0.0289092481975153
TCGA-VP-A87E_T	PRAD	Other cancers	-0.0328108971376392
TCGA-VP-A87H_T	PRAD	Other cancers	0.0171867886165403
TCGA-VP-A87J_T	PRAD	Other cancers	0.058698911378794
TCGA-VP-A87K_T	PRAD	Other cancers	0.0729637209020531
TCGA-VP-AA1N_T	PRAD	Other cancers	0.0073787133858404
TCGA-VQ-A8DL_T	STAD	GI cancers	0.148042843200966
TCGA-VQ-A8DT_T	STAD	GI cancers	0.382912906886674
TCGA-VQ-A8DU_T	STAD	GI cancers	0.216855984435928
TCGA-VQ-A8DV_T	STAD	GI cancers	0.188026140923979
TCGA-VQ-A8DZ_T	STAD	GI cancers	0.233213936073609
TCGA-VQ-A8E0_T	STAD	GI cancers	0.248061385827455
TCGA-VQ-A8E2_T	STAD	GI cancers	0.111812500399128
TCGA-VQ-A8E3_T	STAD	GI cancers	0.201109471477973
TCGA-VQ-A8E7_T	STAD	GI cancers	0.286516429519924
TCGA-VQ-A8P2_T	STAD	GI cancers	0.367704042166814
TCGA-VQ-A8P3_T	STAD	GI cancers	0.190002336043527
TCGA-VQ-A8P5_T	STAD	GI cancers	0.244352869525674
TCGA-VQ-A8P8_T	STAD	GI cancers	0.164013298582175
TCGA-VQ-A8PB_T	STAD	GI cancers	0.194223969890196
TCGA-VQ-A8PC_T	STAD	GI cancers	0.182132692293918
TCGA-VQ-A8PD_T	STAD	GI cancers	0.0919234382893278
TCGA-VQ-A8PE_T	STAD	GI cancers	0.199693766514029
TCGA-VQ-A8PF_T	STAD	GI cancers	0.12045787658368
TCGA-VQ-A8PH_T	STAD	GI cancers	0.290000439592511
TCGA-VQ-A8PJ_T	STAD	GI cancers	0.33367285446852
TCGA-VQ-A8PK_T	STAD	GI cancers	0.213574822785217
TCGA-VQ-A8PM_T	STAD	GI cancers	0.146637175860197
TCGA-VQ-A8PO_T	STAD	GI cancers	0.223744606299214
TCGA-VQ-A8PP_T	STAD	GI cancers	0.103390900895668
TCGA-VQ-A8PQ_T	STAD	GI cancers	0.0153956921337157
TCGA-VQ-A8PS_T	STAD	GI cancers	0.222312635914073
TCGA-VQ-A8PT_T	STAD	GI cancers	0.200304755527157
TCGA-VQ-A8PU_T	STAD	GI cancers	0.409962459232879
TCGA-VQ-A8PX_T	STAD	GI cancers	0.251537667900741
TCGA-VQ-A8PY_T	STAD	GI cancers	0.278067597155025
TCGA-VQ-A8PZ_T	STAD	GI cancers	0.199568664698103
TCGA-VQ-A91A_T	STAD	GI cancers	0.176485665515662
TCGA-VQ-A91D_T	STAD	GI cancers	0.290971099449946
TCGA-VQ-A91E_T	STAD	GI cancers	0.224464590930857
TCGA-VQ-A91K_T	STAD	GI cancers	0.364213571741657
TCGA-VQ-A91N_T	STAD	GI cancers	0.300437286787031
TCGA-VQ-A91Q_T	STAD	GI cancers	0.233613459164768
TCGA-VQ-A91S_T	STAD	GI cancers	0.226302276424014
TCGA-VQ-A91U_T	STAD	GI cancers	0.316889185319569
TCGA-VQ-A91V_T	STAD	GI cancers	0.393360755829239
TCGA-VQ-A91W_T	STAD	GI cancers	0.15865365101067
TCGA-VQ-A91X_T	STAD	GI cancers	0.33991033723859
TCGA-VQ-A91Y_T	STAD	GI cancers	0.116705447262298
TCGA-VQ-A91Z_T	STAD	GI cancers	0.189185444715406
TCGA-VQ-A922_T	STAD	GI cancers	0.131408568680001
TCGA-VQ-A923_T	STAD	GI cancers	0.219570741716126
TCGA-VQ-A924_T	STAD	GI cancers	0.240660517841005
TCGA-VQ-A925_T	STAD	GI cancers	0.312402676849092
TCGA-VQ-A927_T	STAD	GI cancers	0.179248183391709
TCGA-VQ-A928_T	STAD	GI cancers	0.191953765231675
TCGA-VQ-A92D_T	STAD	GI cancers	0.369275192308123
TCGA-VQ-A94O_T	STAD	GI cancers	0.24899180816345
TCGA-VQ-A94P_T	STAD	GI cancers	-0.0209319118505457
TCGA-VQ-A94R_T	STAD	GI cancers	0.295811177190771
TCGA-VQ-A94T_T	STAD	GI cancers	0.22793503398807
TCGA-VQ-A94U_T	STAD	GI cancers	0.29036503481578
TCGA-VQ-AA64_T	STAD	GI cancers	0.211824478606091
TCGA-VQ-AA68_T	STAD	GI cancers	0.24878383906452
TCGA-VQ-AA69_T	STAD	GI cancers	0.128579131483254
TCGA-VQ-AA6A_T	STAD	GI cancers	0.354794230346181
TCGA-VQ-AA6B_T	STAD	GI cancers	0.397645265831074
TCGA-VQ-AA6D_T	STAD	GI cancers	0.25351622909237
TCGA-VQ-AA6F_T	STAD	GI cancers	0.148790113479884
TCGA-VQ-AA6G_T	STAD	GI cancers	0.364875495011245
TCGA-VQ-AA6I_T	STAD	GI cancers	0.335175897734161
TCGA-VQ-AA6J_T	STAD	GI cancers	0.156054360310673
TCGA-VQ-AA6K_T	STAD	GI cancers	0.218652166585201
TCGA-VR-A8EO_T	ESCC	Squamous cancers	-0.332642952627863
TCGA-VR-A8EP_T	ESCC	Squamous cancers	-0.256917125099821
TCGA-VR-A8ER_T	ESCC	Squamous cancers	-0.314357185493401
TCGA-VR-A8ET_T	ESCC	Squamous cancers	-0.068451575304448
TCGA-VR-A8EU_T	ESCC	Squamous cancers	-0.332018746985573
TCGA-VR-A8EW_T	ESCC	Squamous cancers	-0.394265537964824
TCGA-VR-A8EX_T	ESCC	Squamous cancers	-0.210807329611904
TCGA-VR-A8EY_T	ESCC	Squamous cancers	-0.414008745594494
TCGA-VR-A8EZ_T	ESCC	Squamous cancers	-0.373652526136131
TCGA-VR-A8Q7_T	ESCC	Squamous cancers	-0.0869491331304387
TCGA-VR-AA4D_T	EAC	GI cancers	0.367188048596102
TCGA-VR-AA4G_T	ESCC	Squamous cancers	-0.276104423987731
TCGA-VR-AA7B_T	ESCC	Squamous cancers	-0.301367498529975
TCGA-VR-AA7D_T	ESCC	Squamous cancers	-0.358435039011282
TCGA-VR-AA7I_T	ESCC	Squamous cancers	-0.295655209237842
TCGA-VS-A8EB_T	CESC (Sq)	Squamous cancers	-0.298368005238962
TCGA-VS-A8EC_T	CESC (Sq)	Squamous cancers	-0.316170025221059
TCGA-VS-A8EG_T	CESC (Sq)	Squamous cancers	-0.327958487979543
TCGA-VS-A8EH_T	CESC (Sq)	Squamous cancers	-0.355636011351187
TCGA-VS-A8EI_T	CESC (Sq)	Squamous cancers	-0.193409223630093
TCGA-VS-A8EJ_T	CESC (Sq)	Squamous cancers	-0.0814409096476993
TCGA-VS-A8EK_T	CESC (Others)	Other cancers	-0.228070106774425
TCGA-VS-A8EL_T	CESC (Sq)	Squamous cancers	-0.206033393145864
TCGA-VS-A8Q8_T	CESC (Sq)	Squamous cancers	-0.30404286007841
TCGA-VS-A8Q9_T	CESC (Sq)	Squamous cancers	-0.240879830199873
TCGA-VS-A8QA_T	CESC (Sq)	Squamous cancers	-0.058191688963259
TCGA-VS-A8QC_T	CESC (Sq)	Squamous cancers	-0.293709573154056
TCGA-VS-A8QF_T	CESC (Sq)	Squamous cancers	-0.202541001494564
TCGA-VS-A8QH_T	CESC (Others)	Other cancers	0.243968253946405
TCGA-VS-A8QM_T	CESC (Sq)	Squamous cancers	-0.144033711030535
TCGA-VS-A94W_T	CESC (Sq)	Squamous cancers	-0.217746263689434
TCGA-VS-A94X_T	CESC (Sq)	Squamous cancers	-0.192213686794682
TCGA-VS-A94Y_T	CESC (Sq)	Squamous cancers	-0.217802075965849
TCGA-VS-A94Z_T	CESC (Sq)	Squamous cancers	-0.14687285096191
TCGA-VS-A950_T	CESC (Sq)	Squamous cancers	-0.228945865564782
TCGA-VS-A952_T	CESC (Others)	Other cancers	0.254678149133854
TCGA-VS-A953_T	CESC (Sq)	Squamous cancers	-0.416908814879649
TCGA-VS-A954_T	CESC (Sq)	Squamous cancers	-0.293268473537273
TCGA-VS-A957_T	CESC (Sq)	Squamous cancers	-0.24340473581919
TCGA-VS-A958_T	CESC (Sq)	Squamous cancers	-0.136783690582672
TCGA-VS-A959_T	CESC (Sq)	Squamous cancers	-0.0852956675624512
TCGA-VS-A9U5_T	CESC (Sq)	Squamous cancers	-0.156924756879853
TCGA-VS-A9U6_T	CESC (Sq)	Squamous cancers	-0.246336743252857
TCGA-VS-A9U7_T	CESC (Sq)	Squamous cancers	-0.288901971268865
TCGA-VS-A9UA_T	CESC (Others)	Other cancers	-0.260779785443438
TCGA-VS-A9UB_T	CESC (Sq)	Squamous cancers	-0.150179155292931
TCGA-VS-A9UC_T	CESC (Sq)	Squamous cancers	-0.102748384798346
TCGA-VS-A9UD_T	CESC (Sq)	Squamous cancers	-0.222399963831943
TCGA-VS-A9UH_T	CESC (Sq)	Squamous cancers	-0.140247149620962
TCGA-VS-A9UI_T	CESC (Sq)	Squamous cancers	-0.233627118414799
TCGA-VS-A9UJ_T	CESC (Sq)	Squamous cancers	-0.0220132147260559
TCGA-VS-A9UL_T	CESC (Sq)	Squamous cancers	-0.0462559698001039
TCGA-VS-A9UM_T	CESC (Sq)	Squamous cancers	-0.222615617617162
TCGA-VS-A9UO_T	CESC (Others)	Other cancers	0.222095750314031
TCGA-VS-A9UP_T	CESC (Others)	Other cancers	-0.0571324842901976
TCGA-VS-A9UQ_T	CESC (Others)	Other cancers	0.140964991025216
TCGA-VS-A9UR_T	CESC (Others)	Other cancers	-0.0638884711080385
TCGA-VS-A9UT_T	CESC (Others)	Other cancers	-0.0493805603886127
TCGA-VS-A9UU_T	CESC (Sq)	Squamous cancers	-0.195897077527356
TCGA-VS-A9UV_T	CESC (Sq)	Squamous cancers	-0.384793608163329
TCGA-VS-A9UY_T	CESC (Sq)	Squamous cancers	-0.296325182495202
TCGA-VS-A9UZ_T	CESC (Others)	Other cancers	0.104360272533738
TCGA-VS-A9V0_T	CESC (Others)	Other cancers	0.116272524534854
TCGA-VS-A9V1_T	CESC (Others)	Other cancers	0.125224331874446
TCGA-VS-A9V2_T	CESC (Sq)	Squamous cancers	-0.199777470235106
TCGA-VS-A9V3_T	CESC (Sq)	Squamous cancers	-0.225576696419113
TCGA-VS-A9V4_T	CESC (Others)	Other cancers	0.151076133764663
TCGA-VS-A9V5_T	CESC (Others)	Other cancers	0.147293193214968
TCGA-VS-AA62_T	CESC (Sq)	Squamous cancers	-0.132589587594171
TCGA-VT-A80G_T	SARC	Other cancers	-0.200590889567097
TCGA-VT-A80J_T	SARC	Other cancers	-0.114106591111822
TCGA-VT-AB3D_T	SARC	Other cancers	-0.0729182646114762
TCGA-VV-A829_T	LGG	Other cancers	-0.129514761290693
TCGA-VV-A86M_T	LGG	Other cancers	-0.13341351500992
TCGA-VW-A7QS_T	LGG	Other cancers	-0.126201690372138
TCGA-VW-A8FI_T	LGG	Other cancers	-0.153149676223107
TCGA-W2-A7H5_T	PCPG	Other cancers	-0.0502951420209807
TCGA-W2-A7H7_T	PCPG	Other cancers	-0.0600979144165054
