gene	Expression	Type	Domain
ENSG000002505321	-3.21977622017441	ESCC_Tumor	sharedHMDs
ENSG000002539301	1.47179921071501	ESCC_Tumor	sharedHMDs
ENSG000002594081	-0.56958880440212	ESCC_Tumor	sharedHMDs
ENSG000002394081	-3.28123032679913	ESCC_Tumor	sharedHMDs
ENSG000002647651	-3.19812875181652	ESCC_Tumor	sharedHMDs
ENSG000002575111	0.224693315588855	ESCC_Tumor	sharedHMDs
ENSG000002600591	-3.05506982212695	ESCC_Tumor	sharedHMDs
ENSG000001702361	-2.88170598892421	ESCC_Tumor	sharedHMDs
ENSG000002308511	-3.20858999986901	ESCC_Tumor	sharedHMDs
ENSG000001566751	2.7820625166379	ESCC_Tumor	sharedHMDs
ENSG000002359071	-2.29694126982865	ESCC_Tumor	sharedHMDs
ENSG000002252651	-0.512889433780073	ESCC_Tumor	sharedHMDs
ENSG000002258911	-0.963286192209885	ESCC_Tumor	sharedHMDs
ENSG000001638751	3.76860333121445	ESCC_Tumor	sharedHMDs
ENSG000001370941	1.49309395875195	ESCC_Tumor	sharedHMDs
ENSG000001798181	-0.479384739088584	ESCC_Tumor	sharedHMDs
ENSG000001303071	-1.72708319078833	ESCC_Tumor	sharedHMDs
ENSG000002019671	-2.9543642925099	ESCC_Tumor	sharedHMDs
ENSG000002723861	-1.7630385314152	ESCC_Tumor	sharedHMDs
ENSG000002656921	-2.31339821104388	ESCC_Tumor	sharedHMDs
ENSG000002347721	-2.46301761685066	ESCC_Tumor	sharedHMDs
ENSG000002635751	0.429247203095193	ESCC_Tumor	sharedHMDs
ENSG000002725071	-0.210118612949451	ESCC_Tumor	sharedHMDs
ENSG000000998491	2.92849532380092	ESCC_Tumor	sharedHMDs
ENSG000002396971	1.84615963204782	ESCC_Tumor	sharedHMDs
ENSG000001479051	2.33815184485388	ESCC_Tumor	sharedHMDs
ENSG000002554921	-2.50590198609873	ESCC_Tumor	sharedHMDs
ENSG000002360051	-2.72959980791948	ESCC_Tumor	sharedHMDs
ENSG000002604601	-3.08593376711071	ESCC_Tumor	sharedHMDs
ENSG000001061051	5.31041307973485	ESCC_Tumor	sharedHMDs
ENSG000001988631	2.4182806598635	ESCC_Tumor	sharedHMDs
ENSG000002594531	-1.70988461257019	ESCC_Tumor	sharedHMDs
ENSG000001633491	3.2773673731511	ESCC_Tumor	sharedHMDs
ENSG000002068381	0.45998844370587	ESCC_Tumor	sharedHMDs
ENSG000002018181	-2.19863324176895	ESCC_Tumor	sharedHMDs
ENSG000001050851	0.987351526759164	ESCC_Tumor	sharedHMDs
ENSG000002150121	2.18571110413672	ESCC_Tumor	sharedHMDs
ENSG000002716141	-0.871855237264766	ESCC_Tumor	sharedHMDs
ENSG000001720071	1.462692731073	ESCC_Tumor	sharedHMDs
ENSG000002629031	0.462614017408478	ESCC_Tumor	sharedHMDs
ENSG000002731751	-2.36663585811857	ESCC_Tumor	sharedHMDs
ENSG000001800191	-2.0030735722723	ESCC_Tumor	sharedHMDs
ENSG000001542221	2.30659875807474	ESCC_Tumor	sharedHMDs
ENSG000002643641	3.18473044803717	ESCC_Tumor	sharedHMDs
ENSG000002669621	0.814653084740979	ESCC_Tumor	sharedHMDs
ENSG000002526521	-0.902286703452408	ESCC_Tumor	sharedHMDs
ENSG000002723411	-0.0764022416640243	ESCC_Tumor	sharedHMDs
ENSG000002347511	-1.44472048693829	ESCC_Tumor	sharedHMDs
ENSG000002728741	-3.23095515944854	ESCC_Tumor	sharedHMDs
ENSG000002668531	-2.63998394517174	ESCC_Tumor	sharedHMDs
ENSG000001039321	2.58802279783324	ESCC_Tumor	sharedHMDs
ENSG000002073041	-3.32192809488736	ESCC_Tumor	sharedHMDs
ENSG000000917321	2.18695805292401	ESCC_Tumor	sharedHMDs
ENSG000001731131	5.52723212502631	ESCC_Tumor	sharedHMDs
ENSG000001706081	-1.87278265453704	ESCC_Tumor	sharedHMDs
ENSG000002675931	-2.8903343281657	ESCC_Tumor	sharedHMDs
ENSG000002295981	-0.29211640583467	ESCC_Tumor	sharedHMDs
ENSG000002673191	-1.88004077992635	ESCC_Tumor	sharedHMDs
ENSG000002364341	-1.41546659285574	ESCC_Tumor	sharedHMDs
ENSG000002275271	-1.5374008564452	ESCC_Tumor	sharedHMDs
ENSG000001358991	0.509287393613825	ESCC_Tumor	sharedHMDs
ENSG000001999051	-3.17973532010518	ESCC_Tumor	sharedHMDs
ENSG000001403651	2.40566568615523	ESCC_Tumor	sharedHMDs
ENSG000002614081	-1.17319951158276	ESCC_Tumor	sharedHMDs
ENSG000001764071	3.43139914202233	ESCC_Tumor	sharedHMDs
ENSG000002641961	-1.34980285112521	ESCC_Tumor	sharedHMDs
ENSG000000607621	3.45600756650641	ESCC_Tumor	sharedHMDs
ENSG000002710521	-2.49735809866736	ESCC_Tumor	sharedHMDs
ENSG000001386211	0.684538908352955	ESCC_Tumor	sharedHMDs
ENSG000002115841	2.71862775580149	ESCC_Tumor	sharedHMDs
ENSG000001405751	5.43587867200439	ESCC_Tumor	sharedHMDs
ENSG000002142641	-2.27735628679667	ESCC_Tumor	sharedHMDs
ENSG000001852711	-2.92470868762516	ESCC_Tumor	sharedHMDs
ENSG000000998171	4.34937415511873	ESCC_Tumor	sharedHMDs
ENSG000001135521	3.19621510563571	ESCC_Tumor	sharedHMDs
ENSG000002256441	-1.48477084520653	ESCC_Tumor	sharedHMDs
ENSG000002685641	-1.1229295033788	ESCC_Tumor	sharedHMDs
ENSG000001029841	-0.205515384554375	ESCC_Tumor	sharedHMDs
ENSG000002025381	1.69719448860827	ESCC_Tumor	sharedHMDs
ENSG000001447131	6.60164453176102	ESCC_Tumor	sharedHMDs
ENSG000002560201	-2.99670475237798	ESCC_Tumor	sharedHMDs
ENSG000002793471	-1.74479163557957	ESCC_Tumor	sharedHMDs
ENSG000002420831	-0.97530223361473	ESCC_Tumor	sharedHMDs
ENSG000001402991	3.19957881653755	ESCC_Tumor	sharedHMDs
ENSG000002670471	-3.31746927605345	ESCC_Tumor	sharedHMDs
ENSG000002520981	-1.58559535733763	ESCC_Tumor	sharedHMDs
ENSG000002228001	-2.46057194061099	ESCC_Tumor	sharedHMDs
ENSG000002259501	0.104969088606969	ESCC_Tumor	sharedHMDs
ENSG000001663771	0.578516890845043	ESCC_Tumor	sharedHMDs
ENSG000000257081	6.10643901490492	ESCC_Tumor	sharedHMDs
ENSG000001100251	-1.7428881449072	ESCC_Tumor	sharedHMDs
ENSG000002592111	-1.88822340041363	ESCC_Tumor	sharedHMDs
ENSG000002002611	-2.52603974940344	ESCC_Tumor	sharedHMDs
ENSG000001649751	2.14395339482591	ESCC_Tumor	sharedHMDs
ENSG000002592391	-3.27776284066371	ESCC_Tumor	sharedHMDs
ENSG000002803811	-2.42380744562042	ESCC_Tumor	sharedHMDs
ENSG000001732691	1.8039256219132	ESCC_Tumor	sharedHMDs
ENSG000001396441	7.00408676758757	ESCC_Tumor	sharedHMDs
ENSG000001245881	1.22442888701056	ESCC_Tumor	sharedHMDs
ENSG000001698141	1.09786993776569	ESCC_Tumor	sharedHMDs
ENSG000001404641	3.97950017180441	ESCC_Tumor	sharedHMDs
ENSG000002549861	4.0309733234732	ESCC_Tumor	sharedHMDs
ENSG000001268141	1.98321083035262	ESCC_Tumor	sharedHMDs
ENSG000001787191	6.36194394562584	ESCC_Tumor	sharedHMDs
ENSG000001118751	3.15318117368838	ESCC_Tumor	sharedHMDs
ENSG000002533201	-1.03229538333153	ESCC_Tumor	sharedHMDs
ENSG000002617951	-2.92101314901926	ESCC_Tumor	sharedHMDs
ENSG000002647671	-2.85669535827451	ESCC_Tumor	sharedHMDs
ENSG000002288431	-3.32192809488736	ESCC_Tumor	sharedHMDs
ENSG000001997561	-3.12624366578749	ESCC_Tumor	sharedHMDs
ENSG000002770401	-3.20383378616505	ESCC_Tumor	sharedHMDs
ENSG000002743001	-2.04679194837171	ESCC_Tumor	sharedHMDs
ENSG000002298701	-1.56886898722138	ESCC_Tumor	sharedHMDs
ENSG000002675711	-1.40226633261354	ESCC_Tumor	sharedHMDs
ENSG000002260841	2.15879732289053	ESCC_Tumor	sharedHMDs
ENSG000002419131	-1.46359044705987	ESCC_Tumor	sharedHMDs
ENSG000000129831	3.05432787398973	ESCC_Tumor	sharedHMDs
ENSG000002340161	-2.88715558891823	ESCC_Tumor	sharedHMDs
ENSG000002310641	-0.679129286924772	ESCC_Tumor	sharedHMDs
ENSG000001351241	0.758188802959113	ESCC_Tumor	sharedHMDs
ENSG000001809211	6.13940517330247	ESCC_Tumor	sharedHMDs
ENSG000002519141	-2.12219277475373	ESCC_Tumor	sharedHMDs
ENSG000001881851	1.76154773168223	ESCC_Tumor	sharedHMDs
ENSG000002721491	-3.32192809488736	ESCC_Tumor	sharedHMDs
ENSG000002003541	-1.33945801149072	ESCC_Tumor	sharedHMDs
ENSG000000833121	3.4940652973506	ESCC_Tumor	sharedHMDs
ENSG000002136991	4.26677400398771	ESCC_Tumor	sharedHMDs
ENSG000002664311	-3.27521343374042	ESCC_Tumor	sharedHMDs
ENSG000001748511	4.56777225057387	ESCC_Tumor	sharedHMDs
ENSG000002492121	-1.85531456740322	ESCC_Tumor	sharedHMDs
ENSG000002718281	-1.40746938509139	ESCC_Tumor	sharedHMDs
ENSG000002775881	-2.74761846841569	ESCC_Tumor	sharedHMDs
ENSG000002323031	-2.15944554599302	ESCC_Tumor	sharedHMDs
ENSG000001209251	1.77542504813729	ESCC_Tumor	sharedHMDs
ENSG000002254221	-0.598133379535648	ESCC_Tumor	sharedHMDs
ENSG000002670631	-3.11050176540236	ESCC_Tumor	sharedHMDs
ENSG000002670911	-2.65623880236907	ESCC_Tumor	sharedHMDs
ENSG000002283001	3.72144342733698	ESCC_Tumor	sharedHMDs
ENSG000002138641	-0.555587943621679	ESCC_Tumor	sharedHMDs
ENSG000002020341	-2.71028017453481	ESCC_Tumor	sharedHMDs
ENSG000001060121	1.78061068422429	ESCC_Tumor	sharedHMDs
ENSG000000491671	0.616607370213637	ESCC_Tumor	sharedHMDs
ENSG000002648141	-2.20384051371501	ESCC_Tumor	sharedHMDs
ENSG000002580961	-1.88718368041395	ESCC_Tumor	sharedHMDs
ENSG000002670801	1.81833783696604	ESCC_Tumor	sharedHMDs
ENSG000002157951	-2.46113440295791	ESCC_Tumor	sharedHMDs
ENSG000000365491	2.33689518590339	ESCC_Tumor	sharedHMDs
ENSG000001434431	1.32373736014922	ESCC_Tumor	sharedHMDs
ENSG000002605521	0.0653414806839253	ESCC_Tumor	sharedHMDs
ENSG000001740041	0.18428899736706	ESCC_Tumor	sharedHMDs
ENSG000000586681	4.57593939440747	ESCC_Tumor	sharedHMDs
ENSG000002431041	-2.27866359457993	ESCC_Tumor	sharedHMDs
ENSG000000654571	2.60740606027528	ESCC_Tumor	sharedHMDs
ENSG000001009161	1.98533161787821	ESCC_Tumor	sharedHMDs
ENSG000001158391	3.44774459830986	ESCC_Tumor	sharedHMDs
ENSG000002540281	-2.93230123156794	ESCC_Tumor	sharedHMDs
ENSG000001620691	1.82610369121222	ESCC_Tumor	sharedHMDs
ENSG000002356741	-1.28908744872472	ESCC_Tumor	sharedHMDs
ENSG000002181981	-2.45809292216099	ESCC_Tumor	sharedHMDs
ENSG000001882341	-0.144138788204059	ESCC_Tumor	sharedHMDs
ENSG000002048561	0.77079456862896	ESCC_Tumor	sharedHMDs
ENSG000002166571	-1.20303224304215	ESCC_Tumor	sharedHMDs
ENSG000001322591	-2.69497923330669	ESCC_Tumor	sharedHMDs
ENSG000000258001	4.08581931431653	ESCC_Tumor	sharedHMDs
ENSG000001206971	2.93845114768546	ESCC_Tumor	sharedHMDs
ENSG000002342041	-3.2230008674481	ESCC_Tumor	sharedHMDs
ENSG000001641721	1.94317021027321	ESCC_Tumor	sharedHMDs
ENSG000001691181	2.16684750126694	ESCC_Tumor	sharedHMDs
ENSG000001986771	3.23417952871788	ESCC_Tumor	sharedHMDs
ENSG000001856841	-0.095004278962048	ESCC_Tumor	sharedHMDs
ENSG000001620861	0.906518502538998	ESCC_Tumor	sharedHMDs
ENSG000002542311	-1.86576295340501	ESCC_Tumor	sharedHMDs
ENSG000002711291	-2.38112737631242	ESCC_Tumor	sharedHMDs
ENSG000002350911	-2.59537159507917	ESCC_Tumor	sharedHMDs
ENSG000002295821	-2.98450354824289	ESCC_Tumor	sharedHMDs
ENSG000002247971	-0.995267593099588	ESCC_Tumor	sharedHMDs
ENSG000002408611	-1.79707107184808	ESCC_Tumor	sharedHMDs
ENSG000002374181	-0.340677200069409	ESCC_Tumor	sharedHMDs
ENSG000001364631	2.82923719625123	ESCC_Tumor	sharedHMDs
ENSG000002368761	0.713069388171316	ESCC_Tumor	sharedHMDs
ENSG000001054011	5.24068576358941	ESCC_Tumor	sharedHMDs
ENSG000001372181	0.604561790679575	ESCC_Tumor	sharedHMDs
ENSG000001192271	1.60634199289231	ESCC_Tumor	sharedHMDs
ENSG000002701401	-1.59894869888562	ESCC_Tumor	sharedHMDs
ENSG000002616521	-0.337126138925535	ESCC_Tumor	sharedHMDs
ENSG000002374221	-2.45108945740733	ESCC_Tumor	sharedHMDs
ENSG000002708091	-1.5198720621408	ESCC_Tumor	sharedHMDs
ENSG000002369371	-1.25053969127324	ESCC_Tumor	sharedHMDs
ENSG000001395971	0.258538977716935	ESCC_Tumor	sharedHMDs
ENSG000002279621	-1.08072494911069	ESCC_Tumor	sharedHMDs
ENSG000002408751	-0.823502338363289	ESCC_Tumor	sharedHMDs
ENSG000001510061	-1.28429922949009	ESCC_Tumor	sharedHMDs
ENSG000001290031	1.6623849497867	ESCC_Tumor	sharedHMDs
ENSG000001569731	2.4343268143138	ESCC_Tumor	sharedHMDs
ENSG000002296681	-2.71303974295381	ESCC_Tumor	sharedHMDs
ENSG000001513641	-0.858049521002085	ESCC_Tumor	sharedHMDs
ENSG000002488401	-2.759992048245	ESCC_Tumor	sharedHMDs
ENSG000002300821	0.930769855205136	ESCC_Tumor	sharedHMDs
ENSG000002245351	-2.91386312182571	ESCC_Tumor	sharedHMDs
ENSG000002302901	-2.44772979784232	ESCC_Tumor	sharedHMDs
ENSG000002373361	-2.65666591745958	ESCC_Tumor	sharedHMDs
ENSG000000580631	4.41147807730357	ESCC_Tumor	sharedHMDs
ENSG000002239201	-2.81052722912593	ESCC_Tumor	sharedHMDs
ENSG000001439241	3.5499481887576	ESCC_Tumor	sharedHMDs
ENSG000002790701	-3.01742893975925	ESCC_Tumor	sharedHMDs
ENSG000001760201	-3.08411077159625	ESCC_Tumor	sharedHMDs
ENSG000002013391	-2.09523810403221	ESCC_Tumor	sharedHMDs
ENSG000000073841	2.90165728096075	ESCC_Tumor	sharedHMDs
ENSG000001814811	2.5583475433527	ESCC_Tumor	sharedHMDs
ENSG000001798461	-0.581623541143177	ESCC_Tumor	sharedHMDs
ENSG000002571011	-2.98232107229692	ESCC_Tumor	sharedHMDs
ENSG000002541721	-2.65038909374118	ESCC_Tumor	sharedHMDs
ENSG000002287921	-3.08376831750467	ESCC_Tumor	sharedHMDs
ENSG000002554491	-1.24923334802654	ESCC_Tumor	sharedHMDs
ENSG000001171511	2.18736690376241	ESCC_Tumor	sharedHMDs
ENSG000002665791	-2.07440088133231	ESCC_Tumor	sharedHMDs
ENSG000002801841	-2.44677978092371	ESCC_Tumor	sharedHMDs
ENSG000002040841	1.17985823567066	ESCC_Tumor	sharedHMDs
ENSG000002721031	-2.45864206216685	ESCC_Tumor	sharedHMDs
ENSG000001634671	-0.520341253637351	ESCC_Tumor	sharedHMDs
ENSG000002417451	-2.46656580767527	ESCC_Tumor	sharedHMDs
ENSG000001193281	2.98941517345171	ESCC_Tumor	sharedHMDs
ENSG000001262141	1.17312667234239	ESCC_Tumor	sharedHMDs
ENSG000001980991	-2.74302764484834	ESCC_Tumor	sharedHMDs
ENSG000001527781	2.32290054472965	ESCC_Tumor	sharedHMDs
ENSG000000811771	2.34150875143947	ESCC_Tumor	sharedHMDs
ENSG000000681201	4.15851785411307	ESCC_Tumor	sharedHMDs
ENSG000002521321	-1.23938249694305	ESCC_Tumor	sharedHMDs
ENSG000002139721	-2.70193268866594	ESCC_Tumor	sharedHMDs
ENSG000001537891	-2.84194457075143	ESCC_Tumor	sharedHMDs
ENSG000002628701	-2.0952136690721	ESCC_Tumor	sharedHMDs
ENSG000002284701	-1.53268670312974	ESCC_Tumor	sharedHMDs
ENSG000002617961	-3.25502549133395	ESCC_Tumor	sharedHMDs
ENSG000002470331	-3.32192809488736	ESCC_Tumor	sharedHMDs
ENSG000002707881	-1.60535288274304	ESCC_Tumor	sharedHMDs
ENSG000002203051	-1.74194828453758	ESCC_Tumor	sharedHMDs
ENSG000002070471	-2.1049537013762	ESCC_Tumor	sharedHMDs
ENSG000001010521	2.92576017102535	ESCC_Tumor	sharedHMDs
ENSG000002137791	-2.13815886590878	ESCC_Tumor	sharedHMDs
ENSG000001851891	2.86749467616036	ESCC_Tumor	sharedHMDs
ENSG000002358371	-0.637028748850678	ESCC_Tumor	sharedHMDs
ENSG000001964361	0.570116209697464	ESCC_Tumor	sharedHMDs
ENSG000001531471	3.8413191276093	ESCC_Tumor	sharedHMDs
ENSG000002555371	-2.95454406937812	ESCC_Tumor	sharedHMDs
ENSG000002597101	-1.50964400914645	ESCC_Tumor	sharedHMDs
ENSG000002811331	-2.09159499473274	ESCC_Tumor	sharedHMDs
ENSG000002383441	-2.19997264987767	ESCC_Tumor	sharedHMDs
ENSG000002270701	-2.01193270996908	ESCC_Tumor	sharedHMDs
ENSG000002310631	-2.89480546592293	ESCC_Tumor	sharedHMDs
ENSG000002776621	-0.587933456531273	ESCC_Tumor	sharedHMDs
ENSG000002066051	-2.00157083181076	ESCC_Tumor	sharedHMDs
ENSG000002526411	-1.14684197841363	ESCC_Tumor	sharedHMDs
ENSG000002309291	-0.49689113606602	ESCC_Tumor	sharedHMDs
ENSG000002724631	-1.4367595514022	ESCC_Tumor	sharedHMDs
ENSG000001653551	2.42235825844382	ESCC_Tumor	sharedHMDs
ENSG000002637421	-2.57493932249325	ESCC_Tumor	sharedHMDs
ENSG000001638791	-1.43265673682932	ESCC_Tumor	sharedHMDs
ENSG000001511511	2.00752942042285	ESCC_Tumor	sharedHMDs
ENSG000001864511	-2.07209470414727	ESCC_Tumor	sharedHMDs
ENSG000000857211	3.44477190130899	ESCC_Tumor	sharedHMDs
ENSG000002429701	0.0392165020681271	ESCC_Tumor	sharedHMDs
ENSG000002643911	-1.82037187138816	ESCC_Tumor	sharedHMDs
ENSG000001367311	3.56043232208215	ESCC_Tumor	sharedHMDs
ENSG000000658021	1.37755954196098	ESCC_Tumor	sharedHMDs
ENSG000001537671	2.26747550384451	ESCC_Tumor	sharedHMDs
ENSG000001638821	3.93021158122965	ESCC_Tumor	sharedHMDs
ENSG000001171551	1.81536619400014	ESCC_Tumor	sharedHMDs
ENSG000002525421	0.0418092954976658	ESCC_Tumor	sharedHMDs
ENSG000001837231	2.19062575231525	ESCC_Tumor	sharedHMDs
ENSG000002548601	0.0919924818243824	ESCC_Tumor	sharedHMDs
ENSG000001687851	1.62343267759291	ESCC_Tumor	sharedHMDs
ENSG000002654511	-1.67237658164343	ESCC_Tumor	sharedHMDs
ENSG000000445741	7.40364803833252	ESCC_Tumor	sharedHMDs
ENSG000001875351	1.29227388906167	ESCC_Tumor	sharedHMDs
ENSG000002001421	-2.24946958635766	ESCC_Tumor	sharedHMDs
ENSG000002066111	-3.32192809488736	ESCC_Tumor	sharedHMDs
ENSG000001745141	-0.671046418964064	ESCC_Tumor	sharedHMDs
ENSG000001012241	4.65858227504376	ESCC_Tumor	sharedHMDs
ENSG000001579161	3.43758544467901	ESCC_Tumor	sharedHMDs
ENSG000001588871	-0.66663859088806	ESCC_Tumor	sharedHMDs
ENSG000001669971	1.47302662630241	ESCC_Tumor	sharedHMDs
ENSG000001640771	1.08270978292819	ESCC_Tumor	sharedHMDs
ENSG000001032451	1.21483074723434	ESCC_Tumor	sharedHMDs
ENSG000002735961	-3.32192809488736	ESCC_Tumor	sharedHMDs
ENSG000002296381	3.22233814675771	ESCC_Tumor	sharedHMDs
ENSG000002677401	-3.25549843457172	ESCC_Tumor	sharedHMDs
ENSG000001971621	0.708854943097339	ESCC_Tumor	sharedHMDs
ENSG000000996221	3.59449810665688	ESCC_Tumor	sharedHMDs
ENSG000002235931	-3.13763641421693	ESCC_Tumor	sharedHMDs
ENSG000002123161	-2.9460474379976	ESCC_Tumor	sharedHMDs
ENSG000000998141	4.65747290892596	ESCC_Tumor	sharedHMDs
ENSG000000366721	-0.367406145904571	ESCC_Tumor	sharedHMDs
ENSG000002380121	-3.3000121982048	ESCC_Tumor	sharedHMDs
ENSG000002134621	2.56268580962507	ESCC_Tumor	sharedHMDs
ENSG000002487531	-2.97776752328549	ESCC_Tumor	sharedHMDs
ENSG000002660411	-3.23903289961785	ESCC_Tumor	sharedHMDs
ENSG000002243581	-1.86766355643524	ESCC_Tumor	sharedHMDs
ENSG000001090891	3.03078272286971	ESCC_Tumor	sharedHMDs
ENSG000001865321	1.33508354720298	ESCC_Tumor	sharedHMDs
ENSG000001003531	5.55990363367943	ESCC_Tumor	sharedHMDs
ENSG000001963671	3.40657383399394	ESCC_Tumor	sharedHMDs
ENSG000001170101	-0.211359532195942	ESCC_Tumor	sharedHMDs
ENSG000002427521	-2.83516584465676	ESCC_Tumor	sharedHMDs
ENSG000001151121	2.39146835126555	ESCC_Tumor	sharedHMDs
ENSG000001657141	1.57497966515924	ESCC_Tumor	sharedHMDs
ENSG000002733411	-1.93696703651777	ESCC_Tumor	sharedHMDs
ENSG000001810611	4.86030737556851	ESCC_Tumor	sharedHMDs
ENSG000001100741	1.66456959901595	ESCC_Tumor	sharedHMDs
ENSG000001131191	1.76341758256327	ESCC_Tumor	sharedHMDs
ENSG000001135581	3.62550013990761	ESCC_Tumor	sharedHMDs
ENSG000001387551	3.12596079871445	ESCC_Tumor	sharedHMDs
ENSG000002547191	-0.766759860740107	ESCC_Tumor	sharedHMDs
ENSG000002046421	3.1771171099769	ESCC_Tumor	sharedHMDs
ENSG000002550541	-3.30550628608791	ESCC_Tumor	sharedHMDs
ENSG000002359671	-2.17484136187396	ESCC_Tumor	sharedHMDs
ENSG000001166521	-2.0043642717085	ESCC_Tumor	sharedHMDs
ENSG000001606021	0.214897292141611	ESCC_Tumor	sharedHMDs
ENSG000002735951	-3.23811730294212	ESCC_Tumor	sharedHMDs
ENSG000002735591	2.43463029703728	ESCC_Tumor	sharedHMDs
ENSG000002481871	-2.56504942679021	ESCC_Tumor	sharedHMDs
ENSG000001106191	2.24351223330656	ESCC_Tumor	sharedHMDs
ENSG000002744251	-1.53211547514279	ESCC_Tumor	sharedHMDs
ENSG000002079651	-3.0079747501909	ESCC_Tumor	sharedHMDs
ENSG000001638481	2.77319890393081	ESCC_Tumor	sharedHMDs
ENSG000002277761	-3.17423101459456	ESCC_Tumor	sharedHMDs
ENSG000001456321	3.33892553629396	ESCC_Tumor	sharedHMDs
ENSG000001165801	2.2259433307547	ESCC_Tumor	sharedHMDs
ENSG000002339801	-2.22634444472745	ESCC_Tumor	sharedHMDs
ENSG000001963651	3.9985452267153	ESCC_Tumor	sharedHMDs
ENSG000002002181	-2.94062510432767	ESCC_Tumor	sharedHMDs
ENSG000002369051	-2.17427360787239	ESCC_Tumor	sharedHMDs
ENSG000002324661	-2.09156913132602	ESCC_Tumor	sharedHMDs
ENSG000002759821	-3.32192809488736	ESCC_Tumor	sharedHMDs
ENSG000001791111	-1.88695660046549	ESCC_Tumor	sharedHMDs
ENSG000002251851	-1.68732906879541	ESCC_Tumor	sharedHMDs
ENSG000001674471	2.17992881815136	ESCC_Tumor	sharedHMDs
ENSG000002681931	-3.08074242860335	ESCC_Tumor	sharedHMDs
ENSG000002279651	-3.03828895377451	ESCC_Tumor	sharedHMDs
ENSG000002400051	-1.03283893075292	ESCC_Tumor	sharedHMDs
ENSG000002549151	-3.01372786202005	ESCC_Tumor	sharedHMDs
ENSG000002545361	-2.8141500492524	ESCC_Tumor	sharedHMDs
ENSG000002328381	1.39097163244458	ESCC_Tumor	sharedHMDs
ENSG000001435541	1.93010989681602	ESCC_Tumor	sharedHMDs
ENSG000001670741	2.35533982213555	ESCC_Tumor	sharedHMDs
ENSG000001004181	3.57899281194576	ESCC_Tumor	sharedHMDs
ENSG000002243561	-2.56466334877094	ESCC_Tumor	sharedHMDs
ENSG000002544521	-3.32192809488736	ESCC_Tumor	sharedHMDs
ENSG000001313811	1.90441265906304	ESCC_Tumor	sharedHMDs
ENSG000002007541	-2.37286224652232	ESCC_Tumor	sharedHMDs
ENSG000002708201	-0.226297830508978	ESCC_Tumor	sharedHMDs
ENSG000001644061	-1.25166060382083	ESCC_Tumor	sharedHMDs
ENSG000001368111	2.83846507133215	ESCC_Tumor	sharedHMDs
ENSG000002621361	-1.05909967647935	ESCC_Tumor	sharedHMDs
ENSG000002728101	-2.160232590726	ESCC_Tumor	sharedHMDs
ENSG000001462321	2.24387915578519	ESCC_Tumor	sharedHMDs
ENSG000002406471	-3.07078451422924	ESCC_Tumor	sharedHMDs
ENSG000001127011	2.69369509061296	ESCC_Tumor	sharedHMDs
ENSG000002586511	-2.91358664894561	ESCC_Tumor	sharedHMDs
ENSG000002150881	-1.99641472408488	ESCC_Tumor	sharedHMDs
ENSG000001333151	2.80888666105756	ESCC_Tumor	sharedHMDs
ENSG000002790801	-2.67094200104964	ESCC_Tumor	sharedHMDs
ENSG000001350931	1.44929462888532	ESCC_Tumor	sharedHMDs
ENSG000002072211	-2.68969159421239	ESCC_Tumor	sharedHMDs
ENSG000002124431	-0.674216363839542	ESCC_Tumor	sharedHMDs
ENSG000001014741	5.1794765042687	ESCC_Tumor	sharedHMDs
ENSG000002304241	-0.607930636374534	ESCC_Tumor	sharedHMDs
ENSG000001193261	2.85559746267245	ESCC_Tumor	sharedHMDs
ENSG000002677721	-2.97613245984337	ESCC_Tumor	sharedHMDs
ENSG000002703001	-2.26413358005675	ESCC_Tumor	sharedHMDs
ENSG000002662791	-3.03941219973589	ESCC_Tumor	sharedHMDs
ENSG000002042371	2.9877049317849	ESCC_Tumor	sharedHMDs
ENSG000002231891	-2.43250043900881	ESCC_Tumor	sharedHMDs
ENSG000002603181	0.196856366159064	ESCC_Tumor	sharedHMDs
ENSG000001547431	0.555772387042832	ESCC_Tumor	sharedHMDs
ENSG000002712681	-2.12888475284803	ESCC_Tumor	sharedHMDs
ENSG000001165211	4.87141030488866	ESCC_Tumor	sharedHMDs
ENSG000002141741	0.236267728536557	ESCC_Tumor	sharedHMDs
ENSG000002346551	-3.16068550155307	ESCC_Tumor	sharedHMDs
ENSG000002377181	-0.724471185808622	ESCC_Tumor	sharedHMDs
ENSG000002565661	-2.65811175549314	ESCC_Tumor	sharedHMDs
ENSG000001673781	2.10980707543614	ESCC_Tumor	sharedHMDs
ENSG000002615321	-3.32192809488736	ESCC_Tumor	sharedHMDs
ENSG000002134651	3.98368184660329	ESCC_Tumor	sharedHMDs
ENSG000002315501	-2.45428895717012	ESCC_Tumor	sharedHMDs
ENSG000002332311	-1.06874225449998	ESCC_Tumor	sharedHMDs
ENSG000002583251	-1.20637350520595	ESCC_Tumor	sharedHMDs
ENSG000002613461	-2.89222674401591	ESCC_Tumor	sharedHMDs
ENSG000002008401	-2.44296963793776	ESCC_Tumor	sharedHMDs
ENSG000001169851	0.657612625294159	ESCC_Tumor	sharedHMDs
ENSG000002624811	-2.92431686077231	ESCC_Tumor	sharedHMDs
ENSG000001673231	3.78443430793908	ESCC_Tumor	sharedHMDs
ENSG000002380791	-2.80621326240946	ESCC_Tumor	sharedHMDs
ENSG000002728621	-2.19364194809579	ESCC_Tumor	sharedHMDs
