SampleName	ESCC_specificPMDs	EAC_specificPMDs	SharedPMDs	SharedHMDs	Type
202908540327_R04C01	0.655506575605142	0.648225191417972	0.561221607159767	0.692570835998388	EAC_Tumor
202908540327_R06C01	0.606741590418565	0.587315794258198	0.538094586613795	0.672716880732336	EAC_Tumor
202908540327_R08C01	0.643476510124898	0.597654646782175	0.466569986667882	0.679771538619312	EAC_Tumor
202915410040_R01C01	0.616504789898301	0.595449790565247	0.511060020946234	0.650653758047053	EAC_Tumor
202915410040_R01C01	0.616504789898301	0.595449790565247	0.511060020946234	0.650653758047053	EAC_Tumor
202915410040_R02C01	0.568159128241705	0.636004757065911	0.548412442586461	0.669541364600179	EAC_Tumor
202915410040_R05C01	0.668775866969148	0.660094764219019	0.577141264162944	0.693197686963113	EAC_Tumor
202915410040_R08C01	0.651148613833729	0.60184482660515	0.550000736652416	0.693022734896521	EAC_Tumor
202915410044_R03C01	0.518822254145283	0.45693513000676	0.414101127110833	0.612691983559264	EAC_Tumor
202915410044_R05C01	0.622700962630965	0.549479346083011	0.502522899730671	0.704763287046448	EAC_Tumor
202915410044_R06C01	0.650095660161794	0.595760516080127	0.501865983502617	0.688424557210619	EAC_Tumor
202915410044_R08C01	0.654195095635388	0.582836444381232	0.508288940800832	0.669856535630068	EAC_Tumor
202915410045_R01C01	0.650772424625851	0.639326377740479	0.60355364385042	0.692641603004913	EAC_Tumor
202915410045_R02C01	0.65570106928792	0.588277316327086	0.552321104227461	0.695296666329025	EAC_Tumor
202915410045_R05C01	0.615786168984568	0.516743167188416	0.472647571830286	0.650313881873927	EAC_Tumor
202915410071_R01C01	0.688099484565156	0.694904151446845	0.608426346342405	0.702489606062598	EAC_Tumor
202915410071_R05C01	0.629195196073734	0.525474949826887	0.456821609936964	0.69185937384831	EAC_Tumor
202915410071_R06C01	0.558679215451347	0.417557658352574	0.353836584387627	0.647094575316488	EAC_Tumor
202915410071_R08C01	0.625745485178605	0.507295156773752	0.462402060444073	0.682107590249852	EAC_Tumor
202915410072_R01C01	0.631568168935899	0.645631018231859	0.611827678679992	0.707324714012722	EAC_Tumor
202915410072_R04C01	0.649638196916511	0.637673219066577	0.587111540045378	0.682187928153119	EAC_Tumor
202915410072_R06C01	0.608593419189985	0.571580364441319	0.515280514395118	0.621612832074612	EAC_Tumor
202915410072_R07C01	0.642005071436516	0.537714931662915	0.496648767669859	0.666795541909931	EAC_Tumor
202915410098_R02C01	0.585434031047965	0.60979274249835	0.558707930937235	0.6586567821033	EAC_Tumor
202915410098_R03C01	0.624499135993084	0.605007149727845	0.551024216737242	0.668683900099033	EAC_Tumor
202915410098_R06C01	0.650975312569895	0.603528628373699	0.54274407295748	0.687275907888397	EAC_Tumor
202915410098_R07C01	0.563672686457974	0.472148298163169	0.443382661852962	0.609408355268901	EAC_Tumor
202915410133_R01C01	0.611008381204762	0.489759999174421	0.428068958726379	0.679390842220005	EAC_Tumor
202915410133_R02C01	0.519814947620429	0.515649480221289	0.485437665145848	0.570337722649456	EAC_Tumor
202915410133_R04C01	0.629695960889296	0.510118496905298	0.420095868408832	0.652305154649028	EAC_Tumor
202915410133_R07C01	0.63554501778438	0.646392686222482	0.613490392923368	0.700176967394612	EAC_Tumor
202915410158_R02C01	0.66373837923871	0.601560429952625	0.552791896385987	0.686502886607861	EAC_Tumor
202915410158_R08C01	0.616742882782269	0.594472396216004	0.510558275845458	0.668333136078126	EAC_Tumor
202915420027_R01C01	0.678540626341632	0.635091342888388	0.597384658011945	0.696957496871911	EAC_Tumor
202915420027_R04C01	0.626005106125843	0.594529139262908	0.53886158413019	0.675900271606648	EAC_Tumor
202915420027_R07C01	0.617870151758979	0.52283558696497	0.465388109421802	0.665455543551223	EAC_Tumor
202915420027_R08C01	0.579553206818223	0.562453312455274	0.49323957476817	0.658897497811709	EAC_Tumor
202915590061_R01C01	0.551927647263118	0.348131878659062	0.29214277093635	0.634096961607721	EAC_Tumor
202915590061_R03C01	0.634611533320219	0.609909087492346	0.569580924590863	0.67168426531802	EAC_Tumor
202915590061_R05C01	0.577523264057607	0.460209595699025	0.359518443294933	0.652504505291845	EAC_Tumor
202915590061_R06C01	0.621472907199184	0.59547952961134	0.528959950469796	0.655427950259098	EAC_Tumor
202915590061_R07C01	0.70907444856421	0.679561179761925	0.555725027927149	0.72116664488232	EAC_Tumor
202915590152_R04C01	0.691843547069883	0.68991194325318	0.615931792200364	0.715900117745047	EAC_Tumor
202915590152_R06C01	0.545868078296197	0.471608833509176	0.390228203683295	0.70335762667254	EAC_Tumor
202915590152_R07C01	0.660688311505368	0.623819392868539	0.580303633936828	0.673272089012395	EAC_Tumor
202931510043_R02C01	0.582753734813449	0.463989629358819	0.429423130620209	0.621344801808116	EAC_Tumor
202931510043_R03C01	0.632405167352702	0.540986140060168	0.468215057101751	0.642591980173328	EAC_Tumor
202931510043_R05C01	0.571953080911311	0.489113217322382	0.429522236072515	0.651822399518817	EAC_Tumor
202931510043_R06C01	0.592605917683732	0.498172209934778	0.437670094333116	0.665156032790147	EAC_Tumor
202931510043_R07C01	0.631400207365607	0.586046080677583	0.514246276311673	0.666938518429582	EAC_Tumor
